file,cell_type_gt,seed42_pred,seed42_conf,seed42_held_out,seed789_pred,seed789_conf,seed789_held_out,n_seeds_disagree,n_honest_disagree,suspect_score,classification,source
neuromorpho__ms92_slice6_cell1.swc,pyramidal,pyramidal,0.6651,False,interneuron,0.548,False,1,0,1,OK,neuromorpho
neuromorpho__p73_vGluT2-ctrl_IN02.swc,interneuron,pyramidal,0.5899,False,interneuron,0.668,False,1,0,1,OK,neuromorpho
neuromorpho__park-5.swc,interneuron,pyramidal,0.5324,False,interneuron,0.6065,False,1,0,1,OK,neuromorpho
neuromorpho__rod-cnf-3.swc,pyramidal,interneuron,0.6108,False,pyramidal,0.9236,False,1,0,1,OK,neuromorpho
allen__Chat-IRES-Cre-neo_Ai14-287662.04.02.01_562003142.swc,interneuron,interneuron,0.9824,False,interneuron,0.9102,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-299537.04.02.01_570438732.swc,interneuron,interneuron,0.9862,False,interneuron,0.9637,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-307622.05.02.01_575774870.swc,interneuron,interneuron,0.9919,False,interneuron,0.9787,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-308245.04.02.01_577369606.swc,interneuron,interneuron,0.9935,True,interneuron,0.9783,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-308247.03.02.01_578774163.swc,interneuron,interneuron,0.9918,False,interneuron,0.9786,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-308248.03.02.01_577218602.swc,interneuron,interneuron,0.9753,False,interneuron,0.9458,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-313177.04.02.01_582613001.swc,interneuron,interneuron,0.9404,False,interneuron,0.8564,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-313181.04.02.01_582644266.swc,interneuron,interneuron,0.9857,False,interneuron,0.9126,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-313182.03.01.01_583138230.swc,interneuron,interneuron,0.9749,False,interneuron,0.8958,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-313182.04.02.01_583138568.swc,interneuron,interneuron,0.9897,False,interneuron,0.9827,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-313182.05.02.01_583146274.swc,interneuron,interneuron,0.957,False,interneuron,0.9004,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316041.04.02.01_587045566.swc,interneuron,interneuron,0.983,False,interneuron,0.972,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316042.03.01.01_586071425.swc,interneuron,interneuron,0.9779,False,interneuron,0.9643,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316042.05.01.01_586072188.swc,interneuron,interneuron,0.9958,False,interneuron,0.9866,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316042.05.02.01_586072464.swc,interneuron,interneuron,0.9855,True,interneuron,0.9563,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316042.06.01.01_586072783.swc,interneuron,interneuron,0.9858,True,interneuron,0.8829,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316043.04.02.01_585925172.swc,interneuron,interneuron,0.989,False,interneuron,0.8874,True,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316043.05.01.01_585944237.swc,interneuron,interneuron,0.9919,False,interneuron,0.9532,False,0,0,0,OK,allen
allen__Chat-IRES-Cre-neo_Ai14-316043.05.01.02_585946742.swc,interneuron,interneuron,0.9907,False,interneuron,0.9683,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(BT)-281693.05.01.01_555001065.swc,interneuron,interneuron,0.9897,False,interneuron,0.9888,True,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(BT)-281693.06.01.01_555019563.swc,interneuron,interneuron,0.9974,False,interneuron,0.9914,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294465.05.01.01_566671538.swc,interneuron,interneuron,0.9905,False,interneuron,0.9779,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294467.03.01.01_566761793.swc,interneuron,interneuron,0.9902,False,interneuron,0.9799,True,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294916.03.01.02_567354967.swc,interneuron,interneuron,0.9855,False,interneuron,0.9835,True,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-298553.05.02.01_569670455.swc,interneuron,interneuron,0.9881,False,interneuron,0.9847,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-298915.04.02.01_569958754.swc,interneuron,interneuron,0.9869,False,interneuron,0.9826,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-298915.06.02.01_569965244.swc,interneuron,interneuron,0.9933,False,interneuron,0.977,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-312984.03.01.01_583104750.swc,interneuron,interneuron,0.9963,False,interneuron,0.9911,False,0,0,0,OK,allen
allen__Chrna2-Cre_OE25_Pvalb-T2A-Dre_Ai66-312583.02.02.01_583434059.swc,interneuron,interneuron,0.9958,False,interneuron,0.9892,False,0,0,0,OK,allen
allen__Gad2-IRES-Cre_Ai14-324791.03.02.02_593321019.swc,interneuron,interneuron,0.9984,True,interneuron,0.9917,False,0,0,0,OK,allen
allen__Gad2-IRES-Cre_Ai14-324794.03.01.02_594091004.swc,interneuron,interneuron,0.9932,False,interneuron,0.9837,False,0,0,0,OK,allen
allen__H15.06.016.01.03.02_488386626.swc,interneuron,interneuron,0.997,True,interneuron,0.9909,False,0,0,0,OK,allen
allen__H15.06.017.03.03.01_488418027.swc,interneuron,interneuron,0.9683,False,interneuron,0.9488,False,0,0,0,OK,allen
allen__H16.03.001.01.09.01_519832676.swc,pyramidal,pyramidal,0.8981,False,pyramidal,0.737,False,0,0,0,OK,allen
allen__H16.03.002.01.06.01_520454345.swc,pyramidal,pyramidal,0.986,False,pyramidal,0.9537,False,0,0,0,OK,allen
allen__H16.03.005.01.03.02_526725807.swc,pyramidal,pyramidal,0.9872,False,pyramidal,0.9421,True,0,0,0,OK,allen
allen__H16.03.005.01.04.03_526727406.swc,pyramidal,pyramidal,0.9532,False,pyramidal,0.9259,True,0,0,0,OK,allen
allen__H16.03.005.01.06.01_526714733.swc,pyramidal,pyramidal,0.9677,False,pyramidal,0.8899,False,0,0,0,OK,allen
allen__H16.03.005.01.09.04_526800653.swc,pyramidal,pyramidal,0.9854,False,pyramidal,0.956,False,0,0,0,OK,allen
allen__H16.03.006.01.03.04_537313600.swc,pyramidal,pyramidal,0.9841,True,pyramidal,0.9351,False,0,0,0,OK,allen
allen__H16.03.006.01.04.01_537204107.swc,pyramidal,pyramidal,0.9661,False,pyramidal,0.7814,True,0,0,0,OK,allen
allen__H16.03.006.01.04.02_537261100.swc,pyramidal,pyramidal,0.9771,False,pyramidal,0.9333,False,0,0,0,OK,allen
allen__H16.03.007.01.01.03.02_541540569.swc,pyramidal,pyramidal,0.9475,False,pyramidal,0.8604,False,0,0,0,OK,allen
allen__H16.03.007.01.01.04.03_541545716.swc,pyramidal,pyramidal,0.9599,False,pyramidal,0.8428,False,0,0,0,OK,allen
allen__H16.03.008.11.11.02_542137330.swc,pyramidal,pyramidal,0.9497,True,pyramidal,0.8931,False,0,0,0,OK,allen
allen__H16.03.008.11.11.03_542143598.swc,pyramidal,pyramidal,0.9335,False,pyramidal,0.7996,False,0,0,0,OK,allen
allen__H16.06.004.01.04.01_508279351.swc,pyramidal,pyramidal,0.9825,False,pyramidal,0.9246,True,0,0,0,OK,allen
allen__H16.06.004.01.04.03_508282493.swc,pyramidal,pyramidal,0.9196,True,pyramidal,0.8053,True,0,0,0,OK,allen
allen__H16.06.004.01.05.02_508378649.swc,pyramidal,pyramidal,0.9077,False,pyramidal,0.5414,False,0,0,0,OK,allen
allen__H16.06.004.01.13.02_508405843.swc,pyramidal,pyramidal,0.7752,False,pyramidal,0.5835,False,0,0,0,OK,allen
allen__H16.06.004.01.13.03_508410761.swc,pyramidal,pyramidal,0.8532,False,pyramidal,0.7494,False,0,0,0,OK,allen
allen__H16.06.004.02.13.04_508417989.swc,pyramidal,pyramidal,0.9743,False,pyramidal,0.943,False,0,0,0,OK,allen
allen__H16.06.006.01.04.01_517673596.swc,pyramidal,pyramidal,0.9409,False,pyramidal,0.8652,False,0,0,0,OK,allen
allen__H16.06.007.01.05.02_531517778.swc,pyramidal,pyramidal,0.9895,False,pyramidal,0.9723,True,0,0,0,OK,allen
allen__H16.06.007.01.07.02_531520401.swc,pyramidal,pyramidal,0.9731,False,pyramidal,0.9387,False,0,0,0,OK,allen
allen__H16.06.007.01.07.03_531523484.swc,pyramidal,pyramidal,0.9064,False,pyramidal,0.7575,False,0,0,0,OK,allen
allen__H16.06.008.01.20.04_528038990.swc,pyramidal,pyramidal,0.9846,False,pyramidal,0.9475,False,0,0,0,OK,allen
allen__H16.06.008.01.25.03_527941296.swc,pyramidal,pyramidal,0.9777,False,pyramidal,0.9549,False,0,0,0,OK,allen
allen__H16.06.008.01.26.04_527942865.swc,pyramidal,pyramidal,0.9906,False,pyramidal,0.9574,True,0,0,0,OK,allen
allen__H16.06.009.01.01.04.02_528614014.swc,pyramidal,pyramidal,0.9904,False,pyramidal,0.9796,False,0,0,0,OK,allen
allen__H16.06.009.01.01.06.01_528602977.swc,pyramidal,pyramidal,0.9776,False,pyramidal,0.8848,True,0,0,0,OK,allen
allen__H16.06.009.01.01.18.03_528687520.swc,interneuron,interneuron,0.9937,True,interneuron,0.9863,True,0,0,0,OK,allen
allen__H16.06.009.01.02.03.01_528636794.swc,pyramidal,pyramidal,0.9927,False,pyramidal,0.9789,False,0,0,0,OK,allen
allen__H16.06.009.01.02.05.01_528638057.swc,pyramidal,pyramidal,0.9812,False,pyramidal,0.9518,False,0,0,0,OK,allen
allen__H16.06.010.01.01.04.03_530081951.swc,interneuron,interneuron,0.9748,False,interneuron,0.9806,False,0,0,0,OK,allen
allen__H16.06.010.01.01.10.01_529889679.swc,pyramidal,pyramidal,0.9605,False,pyramidal,0.8652,False,0,0,0,OK,allen
allen__H16.06.010.01.01.10.02_529898751.swc,pyramidal,pyramidal,0.8482,True,pyramidal,0.8161,False,0,0,0,OK,allen
allen__H16.06.010.01.03.04.01_529807751.swc,interneuron,interneuron,0.9949,False,interneuron,0.9899,False,0,0,0,OK,allen
allen__H16.06.010.01.03.05.02_529863215.swc,pyramidal,pyramidal,0.9723,False,pyramidal,0.9171,False,0,0,0,OK,allen
allen__H16.06.010.01.03.05.03_529878215.swc,pyramidal,pyramidal,0.9268,False,pyramidal,0.7929,False,0,0,0,OK,allen
allen__H16.06.010.01.03.14.02_530062215.swc,pyramidal,pyramidal,0.9676,False,pyramidal,0.9463,False,0,0,0,OK,allen
allen__H16.06.011.01.01.05.03_539653924.swc,pyramidal,pyramidal,0.9827,False,pyramidal,0.967,False,0,0,0,OK,allen
allen__H16.06.011.01.01.05.05_539661667.swc,pyramidal,pyramidal,0.9622,False,pyramidal,0.9276,False,0,0,0,OK,allen
allen__H16.06.011.01.01.10.02_539537094.swc,pyramidal,pyramidal,0.8997,False,pyramidal,0.8506,False,0,0,0,OK,allen
allen__H16.06.011.01.01.10.04_539542640.swc,pyramidal,pyramidal,0.9674,False,pyramidal,0.9399,True,0,0,0,OK,allen
allen__H16.06.012.11.04.03_548459652.swc,pyramidal,pyramidal,0.9554,False,pyramidal,0.9174,False,0,0,0,OK,allen
allen__H16.06.012.11.06.01_548408551.swc,pyramidal,pyramidal,0.9849,False,pyramidal,0.9545,True,0,0,0,OK,allen
allen__H16.06.012.11.06.02_548421866.swc,pyramidal,pyramidal,0.9722,False,pyramidal,0.9421,False,0,0,0,OK,allen
allen__H16.06.012.11.08.02_548425467.swc,pyramidal,pyramidal,0.9785,False,pyramidal,0.8826,True,0,0,0,OK,allen
allen__H16.06.012.11.08.03_548440226.swc,pyramidal,pyramidal,0.9838,False,pyramidal,0.9312,False,0,0,0,OK,allen
allen__H16.06.012.11.08.04_548457754.swc,pyramidal,pyramidal,0.9817,False,pyramidal,0.9401,False,0,0,0,OK,allen
allen__H16.06.013.11.16.01_561432315.swc,interneuron,interneuron,0.9793,False,interneuron,0.9613,False,0,0,0,OK,allen
allen__H16.06.013.11.16.02_561435279.swc,pyramidal,pyramidal,0.9779,False,pyramidal,0.9203,False,0,0,0,OK,allen
allen__H16.06.013.11.18.02_562381210.swc,pyramidal,pyramidal,0.9772,False,pyramidal,0.9532,False,0,0,0,OK,allen
allen__H16.06.013.12.08.03_561465305.swc,interneuron,interneuron,0.9602,False,interneuron,0.928,False,0,0,0,OK,allen
allen__H16.06.013.12.08.06_561469082.swc,interneuron,interneuron,0.9936,False,interneuron,0.98,False,0,0,0,OK,allen
allen__H17.03.002.11.04.01_569818704.swc,pyramidal,pyramidal,0.9644,False,pyramidal,0.8396,True,0,0,0,OK,allen
allen__H17.03.002.11.04.02_569820026.swc,pyramidal,pyramidal,0.9186,False,pyramidal,0.8493,False,0,0,0,OK,allen
allen__H17.03.002.11.04.04_569844159.swc,pyramidal,pyramidal,0.8998,True,pyramidal,0.8515,False,0,0,0,OK,allen
allen__H17.03.002.11.06.03_569821470.swc,pyramidal,pyramidal,0.8032,False,pyramidal,0.5474,False,0,0,0,OK,allen
allen__H17.03.002.11.06.04_569825715.swc,interneuron,interneuron,0.9026,False,interneuron,0.8948,False,0,0,0,OK,allen
allen__H17.03.002.11.06.05_569849486.swc,interneuron,interneuron,0.9941,False,interneuron,0.988,False,0,0,0,OK,allen
allen__H17.03.005.11.08.01_587710671.swc,interneuron,interneuron,0.9333,False,interneuron,0.9316,False,0,0,0,OK,allen
allen__H17.03.008.11.03.04_595568262.swc,interneuron,interneuron,0.9972,False,interneuron,0.9896,True,0,0,0,OK,allen
allen__H17.03.008.11.03.05_595570553.swc,interneuron,interneuron,0.7874,False,interneuron,0.6487,False,0,0,0,OK,allen
allen__H17.03.009.11.11.01_596887423.swc,interneuron,interneuron,0.9946,False,interneuron,0.9882,False,0,0,0,OK,allen
allen__H17.03.009.11.11.06_613442532.swc,pyramidal,pyramidal,0.9072,False,pyramidal,0.8316,False,0,0,0,OK,allen
allen__H17.03.009.11.11.09_613468354.swc,interneuron,interneuron,0.9913,False,interneuron,0.9812,False,0,0,0,OK,allen
allen__H17.03.010.11.13.01_601927090.swc,interneuron,interneuron,0.793,False,interneuron,0.6815,False,0,0,0,OK,allen
allen__H17.03.010.11.13.06_601958555.swc,pyramidal,pyramidal,0.9929,True,pyramidal,0.975,False,0,0,0,OK,allen
allen__H17.03.013.11.08.04_637038252.swc,interneuron,interneuron,0.9812,False,interneuron,0.9724,False,0,0,0,OK,allen
allen__H17.06.003.11.03.03_614651270.swc,interneuron,interneuron,0.8226,True,interneuron,0.85,False,0,0,0,OK,allen
allen__H17.06.003.11.05.01_567731428.swc,pyramidal,pyramidal,0.9743,False,pyramidal,0.9339,False,0,0,0,OK,allen
allen__H17.06.003.11.05.04_567742660.swc,interneuron,interneuron,0.9922,True,interneuron,0.9889,True,0,0,0,OK,allen
allen__H17.06.004.11.05.04_569095789.swc,pyramidal,pyramidal,0.9121,False,pyramidal,0.6035,True,0,0,0,OK,allen
allen__H17.06.004.11.05.05_569100745.swc,pyramidal,pyramidal,0.8967,False,pyramidal,0.7565,False,0,0,0,OK,allen
allen__H17.06.004.11.05.06_569107566.swc,pyramidal,pyramidal,0.8809,False,pyramidal,0.7089,False,0,0,0,OK,allen
allen__H17.06.005.12.12.03_571525618.swc,interneuron,interneuron,0.9023,True,interneuron,0.9425,False,0,0,0,OK,allen
allen__H17.06.005.12.15.01_571427524.swc,interneuron,interneuron,0.9638,True,interneuron,0.95,False,0,0,0,OK,allen
allen__H17.06.005.12.15.03_571450870.swc,pyramidal,pyramidal,0.9554,False,pyramidal,0.8675,False,0,0,0,OK,allen
allen__H17.06.005.12.15.04_571471295.swc,pyramidal,pyramidal,0.857,True,pyramidal,0.7913,True,0,0,0,OK,allen
allen__H17.06.005.12.15.05_571483807.swc,pyramidal,pyramidal,0.9596,False,pyramidal,0.8453,True,0,0,0,OK,allen
allen__H17.06.005.12.16.03_571527806.swc,pyramidal,pyramidal,0.9121,True,pyramidal,0.8694,False,0,0,0,OK,allen
allen__H17.06.005.13.05.02_571430815.swc,pyramidal,pyramidal,0.9697,False,pyramidal,0.7596,True,0,0,0,OK,allen
allen__H17.06.005.13.05.06_571500474.swc,pyramidal,pyramidal,0.8794,True,pyramidal,0.8077,True,0,0,0,OK,allen
allen__H17.06.005.13.09.02_571520182.swc,pyramidal,pyramidal,0.9806,False,pyramidal,0.9049,False,0,0,0,OK,allen
allen__H17.06.006.11.08.02_571624532.swc,pyramidal,pyramidal,0.9746,True,pyramidal,0.9194,True,0,0,0,OK,allen
allen__H17.06.006.11.08.04_571654895.swc,pyramidal,pyramidal,0.7119,False,pyramidal,0.708,False,0,0,0,OK,allen
allen__H17.06.006.11.08.07_571709783.swc,interneuron,interneuron,0.6451,True,interneuron,0.7726,False,0,0,0,OK,allen
allen__H17.06.006.11.08.08_571718621.swc,interneuron,interneuron,0.9956,False,interneuron,0.9907,False,0,0,0,OK,allen
allen__H17.06.006.11.09.04_571691416.swc,pyramidal,pyramidal,0.989,False,pyramidal,0.9435,True,0,0,0,OK,allen
allen__H17.06.006.11.09.05_571700636.swc,interneuron,interneuron,0.9903,False,interneuron,0.9774,False,0,0,0,OK,allen
allen__H17.06.006.11.09.08_571735073.swc,pyramidal,pyramidal,0.99,False,pyramidal,0.9467,False,0,0,0,OK,allen
allen__H17.06.006.11.10.01_571624971.swc,pyramidal,pyramidal,0.9573,False,pyramidal,0.9377,False,0,0,0,OK,allen
allen__H17.06.006.11.10.02_571642127.swc,pyramidal,pyramidal,0.956,False,pyramidal,0.9192,False,0,0,0,OK,allen
allen__H17.06.006.11.10.03_571659461.swc,interneuron,interneuron,0.9775,False,interneuron,0.9455,False,0,0,0,OK,allen
allen__H17.06.007.11.05.04_576120017.swc,interneuron,interneuron,0.8364,False,interneuron,0.7348,False,0,0,0,OK,allen
allen__H17.06.007.11.06.01_576084692.swc,interneuron,interneuron,0.9927,False,interneuron,0.9405,True,0,0,0,OK,allen
allen__H17.06.007.11.08.02_576107598.swc,pyramidal,pyramidal,0.9907,False,pyramidal,0.9726,False,0,0,0,OK,allen
allen__H17.06.009.11.04.01_595999306.swc,interneuron,interneuron,0.9905,False,interneuron,0.9855,False,0,0,0,OK,allen
allen__H17.06.009.11.04.02_596020931.swc,interneuron,interneuron,0.9965,False,interneuron,0.9844,True,0,0,0,OK,allen
allen__H17.06.009.11.04.03_596028822.swc,interneuron,interneuron,0.914,False,interneuron,0.7477,False,0,0,0,OK,allen
allen__H17.06.009.11.04.04_596036453.swc,interneuron,interneuron,0.9968,False,interneuron,0.9891,False,0,0,0,OK,allen
allen__H17.06.012.14.08.03_611598198.swc,interneuron,interneuron,0.948,False,interneuron,0.9089,True,0,0,0,OK,allen
allen__H17.06.012.14.08.05_611610514.swc,interneuron,interneuron,0.9258,True,interneuron,0.9377,False,0,0,0,OK,allen
allen__H17.06.012.14.08.07_611623402.swc,interneuron,interneuron,0.9256,False,interneuron,0.8662,False,0,0,0,OK,allen
allen__H17.06.013.12.03.01_643572206.swc,interneuron,interneuron,0.8221,False,interneuron,0.7557,True,0,0,0,OK,allen
allen__H17.06.013.12.03.02_643575207.swc,interneuron,interneuron,0.8594,True,interneuron,0.8637,False,0,0,0,OK,allen
allen__H17.06.013.12.03.03_643582610.swc,interneuron,interneuron,0.9707,True,interneuron,0.8801,True,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Ai14-286736.05.01.01_561532710.swc,interneuron,interneuron,0.995,True,interneuron,0.9871,False,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Ai14-288785.03.02.01_561985849.swc,interneuron,interneuron,0.9954,False,interneuron,0.9886,True,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Ai14-306203.03.02.01_574993444.swc,interneuron,interneuron,0.9166,False,interneuron,0.8561,True,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Ai14-308439.03.01.01_578485753.swc,interneuron,interneuron,0.994,False,interneuron,0.9746,True,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Ai14-314467.03.02.01_584872371.swc,interneuron,interneuron,0.9966,False,interneuron,0.9857,False,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920.02.02.01_580162374.swc,interneuron,interneuron,0.9977,False,interneuron,0.992,True,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920.03.02.01_580161872.swc,interneuron,interneuron,0.9934,False,interneuron,0.9871,True,0,0,0,OK,allen
allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-313949.04.02.01_586379590.swc,interneuron,interneuron,0.9975,False,interneuron,0.991,True,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-262467.04.01.01_539014038.swc,interneuron,interneuron,0.997,True,interneuron,0.9908,False,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-278511.05.01.01_555697303.swc,interneuron,interneuron,0.9944,False,interneuron,0.9869,False,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-290382.04.01.01_562632795.swc,interneuron,interneuron,0.9893,True,interneuron,0.9714,False,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-292670.04.02.01_565120091.swc,interneuron,interneuron,0.9493,True,interneuron,0.9604,False,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-292673.04.02.01_564349611.swc,interneuron,interneuron,0.992,True,interneuron,0.9827,False,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-292673.05.01.01_564346637.swc,interneuron,interneuron,0.9965,True,interneuron,0.9901,False,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-298343.05.02.02_569494755.swc,interneuron,interneuron,0.9912,False,interneuron,0.9853,True,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-306261.05.02.01_574734127.swc,interneuron,interneuron,0.9965,True,interneuron,0.9876,True,0,0,0,OK,allen
allen__Ndnf-IRES2-dgCre_Ai14-311164.05.01.01_579626068.swc,interneuron,interneuron,0.9973,True,interneuron,0.9905,False,0,0,0,OK,allen
allen__Nkx2-1-CreERT2_Ai14_(IVSCC)-294488.04.02.01_567029686.swc,interneuron,interneuron,0.9975,False,interneuron,0.9904,False,0,0,0,OK,allen
allen__Nkx2-1-CreERT2_Ai14_(IVSCC)-294490.02.02.01_566678900.swc,interneuron,interneuron,0.9955,False,interneuron,0.989,False,0,0,0,OK,allen
allen__Nkx2-1-CreERT2_Ai14_(IVSCC)-294491.03.01.01_566541912.swc,interneuron,interneuron,0.9898,False,interneuron,0.9826,False,0,0,0,OK,allen
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-271577.05.02.01_547262585.swc,interneuron,interneuron,0.9917,True,interneuron,0.9853,False,0,0,0,OK,allen
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-302592.03.01.01_573622646.swc,interneuron,interneuron,0.9971,False,interneuron,0.992,False,0,0,0,OK,allen
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-304714.03.01.01_574036994.swc,interneuron,interneuron,0.9858,False,interneuron,0.9731,False,0,0,0,OK,allen
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-315002.04.01.01_586566174.swc,interneuron,interneuron,0.9976,False,interneuron,0.9921,False,0,0,0,OK,allen
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-323427.03.02.01_592952680.swc,interneuron,interneuron,0.9967,False,interneuron,0.9901,False,0,0,0,OK,allen
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-346512.05.02.01_623185845.swc,interneuron,interneuron,0.99,False,interneuron,0.9772,True,0,0,0,OK,allen
allen__Nr5a1-Cre_Ai14-186567.04.01.01_476086391.swc,pyramidal,pyramidal,0.7676,False,pyramidal,0.7484,False,0,0,0,OK,allen
allen__Oxtr-2A-Cre_Ai14-293837.04.02.01_565866518.swc,interneuron,interneuron,0.9966,True,interneuron,0.9901,False,0,0,0,OK,allen
allen__Oxtr-2A-Cre_Ai14-293839.02.02.02_565415071.swc,interneuron,interneuron,0.9971,False,interneuron,0.9906,True,0,0,0,OK,allen
allen__Oxtr-2A-Cre_Ai14-293839.06.01.01_565417112.swc,interneuron,interneuron,0.9882,False,interneuron,0.9747,False,0,0,0,OK,allen
allen__Oxtr-2A-Cre_Ai14-293841.05.02.01_565462089.swc,interneuron,interneuron,0.9933,False,interneuron,0.984,False,0,0,0,OK,allen
allen__Oxtr-T2A-Cre_Ai14-314785.03.01.02_584231995.swc,interneuron,interneuron,0.9797,False,interneuron,0.9723,False,0,0,0,OK,allen
allen__Pvalb-IRES-Cre_Ai14-176848.03.01.01_333604946.swc,interneuron,interneuron,0.9885,False,interneuron,0.9814,True,0,0,0,OK,allen
allen__Pvalb-IRES-Cre_Ai14-299135.03.02.01_569723405.swc,interneuron,interneuron,0.9889,False,interneuron,0.9666,True,0,0,0,OK,allen
allen__Pvalb-IRES-Cre_Ai14-299135.05.01.01_569723367.swc,interneuron,interneuron,0.9972,False,interneuron,0.99,True,0,0,0,OK,allen
allen__Pvalb-IRES-Cre_Ai14-299333.03.01.01_569998790.swc,interneuron,interneuron,0.9968,False,interneuron,0.9905,True,0,0,0,OK,allen
allen__Pvalb-IRES-Cre_Ai14-299335.05.01.01_570946690.swc,interneuron,interneuron,0.9949,False,interneuron,0.9794,True,0,0,0,OK,allen
allen__Pvalb-IRES-Cre_Ai14-299810.02.01.01_571396942.swc,interneuron,interneuron,0.9806,False,interneuron,0.9735,False,0,0,0,OK,allen
