row_id,model_seed,file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
seed123:hpf_ca1__202243_009_edited.swc,123,hpf_ca1__202243_009_edited.swc,pyramidal,17660,v12_gentle_seed123,0.5884,0.9191,1.0,0.0083,0.7569,pyramidal,0.9961,True,1,7936.63,7825.8,-110.83,395.89,0.793,0.126,0.081,13999,6,3654,2.24,hpf_ca1
seed123:hpf_ca1__202243_010_edited.swc,123,hpf_ca1__202243_010_edited.swc,pyramidal,20445,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,7860.73,7839.35,-21.38,419.22,0.792,0.153,0.055,16201,1117,3126,2.79,hpf_ca1
seed123:hpf_ca1__202243_013_edited.swc,123,hpf_ca1__202243_013_edited.swc,pyramidal,37867,v12_gentle_seed123,0.5241,0.9528,1.0,0.5722,0.0,pyramidal,0.9913,True,1,8044.81,7979.5,-65.31,274.98,0.921,0.047,0.032,34882,2984,0,3.65,hpf_ca1
seed123:hpf_ca1__202244_001_edited.swc,123,hpf_ca1__202244_001_edited.swc,pyramidal,16261,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,8292.86,8268.02,-24.84,343.05,0.746,0.127,0.127,12134,2059,2067,2.26,hpf_ca1
seed123:hpf_ca1__202244_006_edited.swc,123,hpf_ca1__202244_006_edited.swc,pyramidal,26558,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,8313.33,8288.71,-24.62,372.9,0.891,0.074,0.035,23663,938,1956,3.53,hpf_ca1
seed123:hpf_ca1__202244_018_edited.swc,123,hpf_ca1__202244_018_edited.swc,pyramidal,2053,v12_gentle_seed123,0.5,0.6649,1.0,,0.0,pyramidal,0.9367,True,1,8222.66,8247.09,24.43,95.88,0.664,0.335,0.0,1364,688,0,0.66,hpf_ca1
seed123:hpf_ca1__202244_019_edited.swc,123,hpf_ca1__202244_019_edited.swc,pyramidal,2467,v12_gentle_seed123,0.5,0.6494,1.0,,0.0,pyramidal,0.963,True,1,8163.86,8177.24,13.38,130.98,0.649,0.351,0.0,1601,865,0,0.66,hpf_ca1
seed123:hpf_ca1__202246_001_edited.swc,123,hpf_ca1__202246_001_edited.swc,pyramidal,32941,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.997,True,1,8122.44,8063.46,-58.98,284.33,0.673,0.067,0.261,22162,8583,2195,4.34,hpf_ca1
seed123:hpf_ca1__202246_004_edited.swc,123,hpf_ca1__202246_004_edited.swc,pyramidal,15012,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9936,True,1,7995.79,,,0.0,0.848,0.0,0.152,12729,2282,0,3.56,hpf_ca1
seed123:hpf_ca1__202246_025_edited.swc,123,hpf_ca1__202246_025_edited.swc,pyramidal,31673,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9969,True,1,8341.52,8303.12,-38.4,409.64,0.889,0.071,0.04,28152,1261,2259,3.47,hpf_ca1
seed123:hpf_ca1__202246_030_edited.swc,123,hpf_ca1__202246_030_edited.swc,pyramidal,42435,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9974,True,1,8611.05,8505.77,-105.28,262.88,0.938,0.042,0.02,39784,867,1783,3.86,hpf_ca1
seed123:hpf_ca1__202248_010_edited.swc,123,hpf_ca1__202248_010_edited.swc,pyramidal,88120,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9969,True,1,7631.82,,,0.0,0.954,0.0,0.046,84098,4021,0,12.25,hpf_ca1
seed123:hpf_ca1__202248_011_edited.swc,123,hpf_ca1__202248_011_edited.swc,pyramidal,82341,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.997,True,1,7708.54,,,0.0,0.969,0.0,0.031,79759,2581,0,9.47,hpf_ca1
seed123:hpf_ca1__202248_018_edited.swc,123,hpf_ca1__202248_018_edited.swc,pyramidal,14799,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9969,True,1,8551.41,8390.87,-160.54,396.07,0.742,0.122,0.136,10977,2011,1810,1.89,hpf_ca1
seed123:hpf_ca1__202248_022_edited.swc,123,hpf_ca1__202248_022_edited.swc,pyramidal,13308,v12_gentle_seed123,0.9998,0.9999,1.0,0.9996,0.9997,pyramidal,0.9967,True,1,8018.48,7946.44,-72.04,246.87,0.786,0.126,0.088,10460,1173,1674,1.86,hpf_ca1
seed123:hpf_ca1__202249_008_edited.swc,123,hpf_ca1__202249_008_edited.swc,pyramidal,24715,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9965,True,1,8985.5,8865.75,-119.75,397.14,0.886,0.073,0.041,21894,1016,1804,2.63,hpf_ca1
seed123:hpf_ca1__202249_011_edited.swc,123,hpf_ca1__202249_011_edited.swc,pyramidal,17644,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,8802.14,8712.06,-90.08,399.52,0.83,0.11,0.06,14649,1061,1933,2.3,hpf_ca1
seed123:hpf_ca1__202249_013_edited.swc,123,hpf_ca1__202249_013_edited.swc,pyramidal,61684,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9937,True,1,8499.16,,,0.0,0.965,0.0,0.035,59537,2146,0,5.2,hpf_ca1
seed123:hpf_ca1__202249_015_edited.swc,123,hpf_ca1__202249_015_edited.swc,pyramidal,33834,v12_gentle_seed123,0.6246,0.9874,1.0,0.8737,0.0,pyramidal,0.9944,True,1,8388.06,8307.63,-80.43,152.7,0.944,0.013,0.044,31929,1904,0,5.36,hpf_ca1
seed123:hpf_ca1__202249_020_edited.swc,123,hpf_ca1__202249_020_edited.swc,pyramidal,13358,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9771,True,1,8329.01,,,0.0,0.93,0.0,0.07,12427,930,0,1.26,hpf_ca1
seed123:hpf_ca1__202250_003_edited.swc,123,hpf_ca1__202250_003_edited.swc,pyramidal,11898,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9947,True,1,8255.23,8226.83,-28.4,344.26,0.811,0.116,0.073,9645,873,1379,1.55,hpf_ca1
seed123:hpf_ca1__202250_007_edited.swc,123,hpf_ca1__202250_007_edited.swc,pyramidal,16084,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9972,True,1,8346.24,8278.01,-68.23,379.98,0.738,0.149,0.113,11878,1815,2390,2.1,hpf_ca1
seed123:hpf_ca1__202252_003_edited.swc,123,hpf_ca1__202252_003_edited.swc,pyramidal,24673,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,3092.65,3140.15,47.5,347.52,0.865,0.087,0.049,21330,1201,2141,2.76,hpf_ca1
seed123:hpf_ca1__202252_006_edited.swc,123,hpf_ca1__202252_006_edited.swc,pyramidal,31045,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,3052.21,3081.86,29.65,361.64,0.882,0.08,0.037,27386,1159,2499,3.37,hpf_ca1
seed123:hpf_ca1__202252_007_edited.swc,123,hpf_ca1__202252_007_edited.swc,pyramidal,24544,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9966,True,1,3127.98,3133.57,5.59,392.41,0.855,0.113,0.032,20986,791,2766,2.62,hpf_ca1
seed123:hpf_ca1__202252_010_edited.swc,123,hpf_ca1__202252_010_edited.swc,pyramidal,11173,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,3202.27,3276.61,74.34,288.16,0.768,0.138,0.094,8576,1050,1546,1.89,hpf_ca1
seed123:hpf_ca1__202258_019_edited.swc,123,hpf_ca1__202258_019_edited.swc,pyramidal,53511,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9167.16,8958.97,-208.19,643.61,0.937,0.034,0.029,50165,1526,1819,5.43,hpf_ca1
seed123:hpf_ca1__202258_024_edited.swc,123,hpf_ca1__202258_024_edited.swc,pyramidal,45054,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,8868.58,8745.23,-123.35,450.58,0.955,0.029,0.016,43034,726,1293,4.11,hpf_ca1
seed123:hpf_ca1__202258_025_edited.swc,123,hpf_ca1__202258_025_edited.swc,pyramidal,8169,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9478,True,1,8972.44,,,0.0,0.729,0.0,0.271,5952,2216,0,2.42,hpf_ca1
seed123:hpf_ca1__202258_039_edited.swc,123,hpf_ca1__202258_039_edited.swc,pyramidal,9388,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9589,True,1,8959.1,,,0.0,0.776,0.0,0.224,7285,2102,0,3.53,hpf_ca1
seed123:hpf_ca1__202258_044_edited.swc,123,hpf_ca1__202258_044_edited.swc,pyramidal,46542,v12_gentle_seed123,0.8738,0.9888,1.0,0.7265,0.895,pyramidal,0.9972,True,1,9502.14,9189.27,-312.87,716.45,0.926,0.048,0.026,43108,692,2741,4.12,hpf_ca1
seed123:hpf_ca1__202258_045_edited.swc,123,hpf_ca1__202258_045_edited.swc,pyramidal,93614,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,9498.55,9164.97,-333.58,680.57,0.948,0.032,0.02,88781,1844,2988,8.98,hpf_ca1
seed123:hpf_ca1__202258_049_edited.swc,123,hpf_ca1__202258_049_edited.swc,pyramidal,33593,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9957,True,1,8713.8,8607.43,-106.37,287.8,0.936,0.046,0.018,31442,610,1540,3.19,hpf_ca1
seed123:hpf_ca1__202259_054_edited.swc,123,hpf_ca1__202259_054_edited.swc,pyramidal,26126,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,8819.57,8622.62,-196.95,454.51,0.945,0.034,0.022,24681,567,877,2.5,hpf_ca1
seed123:hpf_ca1__202259_130_edited.swc,123,hpf_ca1__202259_130_edited.swc,pyramidal,82953,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,9047.93,8795.2,-252.73,583.45,0.956,0.032,0.012,79340,957,2655,7.41,hpf_ca1
seed123:hpf_ca1__202260_002_edited.swc,123,hpf_ca1__202260_002_edited.swc,pyramidal,45091,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,9615.37,9361.0,-254.37,598.94,0.937,0.039,0.024,42268,1075,1747,4.46,hpf_ca1
seed123:hpf_ca1__202261_008_edited.swc,123,hpf_ca1__202261_008_edited.swc,pyramidal,64695,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9938,True,1,8943.3,8715.78,-227.52,454.87,0.95,0.031,0.019,61431,1253,2010,6.35,hpf_ca1
seed123:hpf_ca1__202261_016_edited.swc,123,hpf_ca1__202261_016_edited.swc,pyramidal,38091,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,8710.15,8537.94,-172.21,457.49,0.861,0.049,0.09,32779,3443,1868,3.76,hpf_ca1
seed123:hpf_ca1__202261_029_edited.swc,123,hpf_ca1__202261_029_edited.swc,pyramidal,6616,v12_gentle_seed123,0.9063,0.8659,1.0,0.8127,,pyramidal,0.9961,True,1,8894.33,,,0.0,0.575,0.0,0.425,3804,1924,887,1.41,hpf_ca1
seed123:hpf_ca1__202261_030_edited.swc,123,hpf_ca1__202261_030_edited.swc,pyramidal,24177,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.997,True,1,8814.51,8615.22,-199.29,449.78,0.937,0.028,0.035,22658,845,673,2.12,hpf_ca1
seed123:hpf_ca1__202261_101_edited.swc,123,hpf_ca1__202261_101_edited.swc,pyramidal,41256,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9955,True,1,8909.2,,,0.0,0.95,0.0,0.05,39181,2074,0,3.93,hpf_ca1
seed123:hpf_ca1__202261_102_edited.swc,123,hpf_ca1__202261_102_edited.swc,pyramidal,77364,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,9312.47,9031.17,-281.3,710.37,0.944,0.032,0.024,73054,1819,2490,8.95,hpf_ca1
seed123:hpf_ca1__202264_036_edited.swc,123,hpf_ca1__202264_036_edited.swc,pyramidal,45110,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9673.58,9385.9,-287.68,538.64,0.92,0.053,0.027,41491,1220,2398,4.56,hpf_ca1
seed123:hpf_ca1__202266_003_edited.swc,123,hpf_ca1__202266_003_edited.swc,pyramidal,69774,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9543.24,9283.0,-260.24,525.43,0.938,0.037,0.025,65436,1747,2590,6.32,hpf_ca1
seed123:hpf_ca1__202268_110_edited.swc,123,hpf_ca1__202268_110_edited.swc,pyramidal,18019,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9952,True,1,9047.73,8930.34,-117.39,341.42,0.851,0.089,0.06,15334,1080,1604,2.38,hpf_ca1
seed123:hpf_ca1__202269_001_edited.swc,123,hpf_ca1__202269_001_edited.swc,pyramidal,104901,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9924,True,1,9563.99,9357.67,-206.32,431.37,0.956,0.025,0.019,100283,1988,2629,9.17,hpf_ca1
seed123:hpf_ca1__202269_002_edited.swc,123,hpf_ca1__202269_002_edited.swc,pyramidal,98828,v12_gentle_seed123,0.645,0.9747,1.0,0.5679,0.3673,pyramidal,0.99,True,1,9506.93,9325.8,-181.13,413.41,0.951,0.033,0.017,93949,4151,727,9.34,hpf_ca1
seed123:hpf_ca1__202271_143_edited.swc,123,hpf_ca1__202271_143_edited.swc,pyramidal,23552,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.997,True,1,9621.3,9400.14,-221.16,551.01,0.868,0.085,0.048,20434,1124,1993,3.74,hpf_ca1
seed123:hpf_ca1__202271_145_edited.swc,123,hpf_ca1__202271_145_edited.swc,pyramidal,11926,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9954,True,1,9673.07,9416.28,-256.79,526.76,0.791,0.146,0.063,9431,747,1747,1.78,hpf_ca1
seed123:hpf_ca1__202271_146_edited.swc,123,hpf_ca1__202271_146_edited.swc,pyramidal,15617,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9966,True,1,9738.08,9483.39,-254.69,579.67,0.834,0.126,0.04,13019,624,1973,2.13,hpf_ca1
seed123:hpf_ca1__202271_173_edited.swc,123,hpf_ca1__202271_173_edited.swc,pyramidal,21184,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9974,True,1,9592.12,9408.25,-183.87,523.11,0.877,0.09,0.033,18573,708,1902,2.39,hpf_ca1
seed123:hpf_ca1__202272_052_edited.swc,123,hpf_ca1__202272_052_edited.swc,pyramidal,52913,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9964,True,1,8763.19,,,0.0,0.939,0.0,0.061,49691,3221,0,5.29,hpf_ca1
seed123:hpf_ca1__202273_113_edited.swc,123,hpf_ca1__202273_113_edited.swc,pyramidal,37982,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,8380.83,8297.41,-83.42,264.79,0.95,0.033,0.017,36092,653,1236,3.88,hpf_ca1
seed123:hpf_ca1__202274_082_edited.swc,123,hpf_ca1__202274_082_edited.swc,pyramidal,20246,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9864,True,1,8845.76,,,0.0,0.898,0.0,0.102,18181,2064,0,2.4,hpf_ca1
seed123:hpf_ca1__202274_096_edited.swc,123,hpf_ca1__202274_096_edited.swc,pyramidal,64438,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,9226.72,8984.39,-242.33,605.64,0.934,0.037,0.029,60192,1876,2369,5.85,hpf_ca1
seed123:hpf_ca1__202396_044_edited.swc,123,hpf_ca1__202396_044_edited.swc,pyramidal,27027,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,9604.09,9395.49,-208.6,526.33,0.848,0.08,0.071,22921,1932,2173,2.87,hpf_ca1
seed123:hpf_ca1__202401_143_edited.swc,123,hpf_ca1__202401_143_edited.swc,pyramidal,84069,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9974,True,1,9459.83,,,0.0,0.961,0.0,0.039,80758,3310,0,8.4,hpf_ca1
seed123:hpf_ca1__202401_204_edited.swc,123,hpf_ca1__202401_204_edited.swc,pyramidal,98473,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,9700.59,9370.71,-329.88,612.47,0.945,0.038,0.018,93031,1747,3694,8.79,hpf_ca1
seed123:hpf_ca1__202401_206_edited.swc,123,hpf_ca1__202401_206_edited.swc,pyramidal,70508,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,9799.54,9417.97,-381.57,695.02,0.939,0.038,0.023,66224,1596,2687,6.68,hpf_ca1
seed123:hpf_ca1__202401_222_edited.swc,123,hpf_ca1__202401_222_edited.swc,pyramidal,20058,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9967,True,1,9534.87,9321.93,-212.94,466.63,0.85,0.099,0.05,17052,1011,1994,1.95,hpf_ca1
seed123:hpf_ca1__202402_001_edited.swc,123,hpf_ca1__202402_001_edited.swc,pyramidal,76773,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,9477.29,9153.27,-324.02,783.71,0.94,0.027,0.033,72142,2524,2106,6.97,hpf_ca1
seed123:hpf_ca1__202402_057_edited.swc,123,hpf_ca1__202402_057_edited.swc,pyramidal,58954,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,9243.68,9098.64,-145.04,479.29,0.906,0.067,0.028,53387,1637,3929,6.19,hpf_ca1
seed123:hpf_ca1__202403_106_edited.swc,123,hpf_ca1__202403_106_edited.swc,pyramidal,3038,v12_gentle_seed123,0.4232,0.2897,0.0,0.8464,,pyramidal,0.9931,True,1,9528.61,,,0.0,0.605,0.0,0.394,319,879,1839,1.06,hpf_ca1
seed123:hpf_ca1__202403_125_edited.swc,123,hpf_ca1__202403_125_edited.swc,pyramidal,85402,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9556.23,9278.25,-277.98,497.72,0.947,0.033,0.02,80897,1719,2785,7.35,hpf_ca1
seed123:hpf_ca1__202403_126_edited.swc,123,hpf_ca1__202403_126_edited.swc,pyramidal,104418,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9972,True,1,9557.19,9333.5,-223.69,463.79,0.955,0.028,0.018,99686,1854,2877,8.91,hpf_ca1
seed123:hpf_ca1__202403_129_edited.swc,123,hpf_ca1__202403_129_edited.swc,pyramidal,119979,v12_gentle_seed123,0.7654,0.982,1.0,0.751,0.5452,pyramidal,0.9974,True,1,9366.36,9177.64,-188.72,432.3,0.944,0.029,0.027,113284,5403,1291,11.08,hpf_ca1
seed123:hpf_ca1__202404_041_edited.swc,123,hpf_ca1__202404_041_edited.swc,pyramidal,53487,v12_gentle_seed123,0.951,0.9928,1.0,0.9028,0.9501,pyramidal,0.9974,True,1,8966.75,8905.81,-60.94,308.08,0.891,0.075,0.033,47677,2161,3648,5.46,hpf_ca1
seed123:hpf_ca1__202405_001_edited.swc,123,hpf_ca1__202405_001_edited.swc,pyramidal,113277,v12_gentle_seed123,0.7953,0.9834,1.0,0.5905,,pyramidal,0.9971,True,1,9037.83,,,0.0,0.971,0.0,0.029,110037,1357,1882,12.4,hpf_ca1
seed123:hpf_ca1__202405_004_edited.swc,123,hpf_ca1__202405_004_edited.swc,pyramidal,65357,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,9239.05,9102.0,-137.05,583.09,0.925,0.05,0.025,60463,1620,3273,6.4,hpf_ca1
seed123:hpf_ca1__202405_005_edited.swc,123,hpf_ca1__202405_005_edited.swc,pyramidal,41716,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9361.79,9149.17,-212.62,626.94,0.859,0.079,0.062,35827,2591,3297,4.61,hpf_ca1
seed123:hpf_ca1__202405_016_edited.swc,123,hpf_ca1__202405_016_edited.swc,pyramidal,21298,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,9376.49,9214.69,-161.8,461.77,0.896,0.064,0.04,19074,851,1372,2.32,hpf_ca1
seed123:hpf_ca1__202409_002_edited.swc,123,hpf_ca1__202409_002_edited.swc,pyramidal,24776,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9276,True,1,6880.61,,,0.0,0.932,0.0,0.068,23098,1677,0,9.66,hpf_ca1
seed123:hpf_ca1__202409_006_edited.swc,123,hpf_ca1__202409_006_edited.swc,pyramidal,14392,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9972,True,1,4227.33,4273.36,46.03,304.6,0.797,0.138,0.065,11475,931,1985,1.98,hpf_ca1
seed123:hpf_ca1__202409_007_edited.swc,123,hpf_ca1__202409_007_edited.swc,pyramidal,18881,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,4025.22,4085.67,60.45,306.22,0.871,0.08,0.05,16440,936,1504,2.15,hpf_ca1
seed123:hpf_ca1__202410_017_edited.swc,123,hpf_ca1__202410_017_edited.swc,pyramidal,26447,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9923,True,1,4134.88,,,0.0,0.96,0.0,0.04,25380,1066,0,3.86,hpf_ca1
seed123:hpf_ca1__202411_001_edited.swc,123,hpf_ca1__202411_001_edited.swc,pyramidal,18950,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9418,True,1,4636.43,,,0.0,0.823,0.0,0.177,15599,3350,0,5.06,hpf_ca1
seed123:hpf_ca1__202411_008_edited.swc,123,hpf_ca1__202411_008_edited.swc,pyramidal,12788,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9975,True,1,3846.17,3842.19,-3.98,301.18,0.809,0.13,0.061,10344,786,1657,1.77,hpf_ca1
seed123:hpf_ca1__202411_010_edited.swc,123,hpf_ca1__202411_010_edited.swc,pyramidal,25553,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9954,True,1,4105.92,,,0.0,0.946,0.0,0.054,24177,1375,0,3.61,hpf_ca1
seed123:hpf_ca1__202411_022_edited.swc,123,hpf_ca1__202411_022_edited.swc,pyramidal,46704,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.994,True,1,5047.59,,,0.0,0.96,0.0,0.04,44848,1855,0,5.64,hpf_ca1
seed123:hpf_ca1__202412_005_edited.swc,123,hpf_ca1__202412_005_edited.swc,pyramidal,29268,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9430.47,9263.48,-166.99,443.36,0.887,0.072,0.041,25961,1190,2116,2.86,hpf_ca1
seed123:hpf_ca1__202412_009_edited.swc,123,hpf_ca1__202412_009_edited.swc,pyramidal,36311,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9974,True,1,9588.49,9353.37,-235.12,522.89,0.931,0.043,0.026,33801,939,1570,3.25,hpf_ca1
seed123:hpf_ca1__202412_011_edited.swc,123,hpf_ca1__202412_011_edited.swc,pyramidal,30760,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9971,True,1,9580.86,9349.92,-230.94,472.96,0.935,0.032,0.033,28771,1014,974,2.98,hpf_ca1
seed123:hpf_ca1__202412_021_edited.swc,123,hpf_ca1__202412_021_edited.swc,pyramidal,19891,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9974,True,1,9643.16,9444.71,-198.45,475.93,0.89,0.085,0.025,17694,503,1693,1.88,hpf_ca1
seed123:hpf_ca1__202412_098_edited.swc,123,hpf_ca1__202412_098_edited.swc,pyramidal,77461,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9967,True,1,9712.84,9359.97,-352.87,734.29,0.957,0.022,0.021,74149,1642,1669,6.63,hpf_ca1
seed123:hpf_ca1__202412_099_edited.swc,123,hpf_ca1__202412_099_edited.swc,pyramidal,44571,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,9586.35,9379.81,-206.54,492.36,0.951,0.036,0.013,42390,572,1608,4.1,hpf_ca1
seed123:hpf_ca1__202413_054_edited.swc,123,hpf_ca1__202413_054_edited.swc,pyramidal,53539,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9961,True,1,9795.97,9358.3,-437.67,785.7,0.927,0.039,0.034,49643,1813,2082,4.77,hpf_ca1
seed123:hpf_ca1__202413_067_edited.swc,123,hpf_ca1__202413_067_edited.swc,pyramidal,39361,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9965,True,1,9434.43,,,0.0,0.934,0.0,0.066,36771,2589,0,6.61,hpf_ca1
seed123:hpf_ca1__202414_255_edited.swc,123,hpf_ca1__202414_255_edited.swc,pyramidal,72484,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,2019.5,2188.17,168.67,513.15,0.923,0.045,0.032,66893,2311,3279,6.49,hpf_ca1
seed123:hpf_ca1__202414_270_edited.swc,123,hpf_ca1__202414_270_edited.swc,pyramidal,31894,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9977,True,1,9108.33,8932.24,-176.09,531.44,0.873,0.079,0.048,27847,1517,2529,3.32,hpf_ca1
seed123:hpf_ca1__202414_542_edited.swc,123,hpf_ca1__202414_542_edited.swc,pyramidal,53877,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,8990.78,8879.27,-111.51,488.14,0.939,0.034,0.027,50594,1448,1834,4.65,hpf_ca1
seed123:hpf_ca1__202415_003_edited.swc,123,hpf_ca1__202415_003_edited.swc,pyramidal,91934,v12_gentle_seed123,0.6427,0.977,1.0,0.6234,0.3048,pyramidal,0.9971,True,1,9516.46,9325.78,-190.68,459.74,0.953,0.028,0.019,87610,3860,463,8.64,hpf_ca1
seed123:hpf_ca1__202417_008_edited.swc,123,hpf_ca1__202417_008_edited.swc,pyramidal,32128,v12_gentle_seed123,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9973,True,1,8608.61,8503.73,-104.88,417.29,0.913,0.052,0.035,29331,1121,1675,3.07,hpf_ca1
seed123:hpf_ca1__202417_047_edited.swc,123,hpf_ca1__202417_047_edited.swc,pyramidal,12723,v12_gentle_seed123,1.0,1.0,1.0,1.0,,pyramidal,0.9931,True,1,8935.12,,,0.0,0.92,0.0,0.08,11702,1020,0,1.85,hpf_ca1
