file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__236-1-24LS.swc,pyramidal,505,branch3,0.7544,0.8099,1.0000,0.8865,0.3766,pyramidal,0.9978,True,1,0.00,-30.25,-30.25,101.10,0.008,0.248,0.743,4,471,29,0.44,neuromorpho
neuromorpho__T22_NeuronB_Tile_Trace_MK.swc,pyramidal,2894,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9936,True,1,0.00,0.00,0.00,0.00,0.000,0.417,0.583,0,1687,1206,0.66,neuromorpho
neuromorpho__august8s1-cell-3.swc,pyramidal,898,branch3,0.3723,0.5935,,0.7446,0.0000,interneuron,0.6678,False,1,0.00,-29.10,-29.10,51.69,0.000,0.323,0.676,75,822,0,0.21,neuromorpho
neuromorpho__I5-13.swc,pyramidal,253,branch3,0.3747,0.6008,,0.7494,0.0000,pyramidal,0.9112,True,1,0.00,21.08,21.08,33.17,0.000,0.249,0.747,38,214,0,0.36,neuromorpho
neuromorpho__243-2-13VN.swc,pyramidal,278,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9957,True,1,0.00,-3.95,-3.95,119.91,0.000,0.342,0.655,0,182,95,0.50,neuromorpho
neuromorpho__Cell-22.swc,interneuron,264,branch3,0.3783,0.6098,0.0000,0.7565,,interneuron,0.5418,True,1,-6.00,,,0.00,0.390,0.000,0.606,0,263,0,0.18,neuromorpho
neuromorpho__236-2-4LS.swc,pyramidal,357,branch3,0.3787,0.6106,0.0000,0.7574,,pyramidal,0.9935,True,1,0.00,,,0.00,0.022,0.000,0.975,131,225,0,0.46,neuromorpho
neuromorpho__T66_NeuronA_Tile_Trace_MK.swc,pyramidal,2479,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9771,True,1,0.00,0.04,0.04,0.06,0.000,0.382,0.617,0,1530,948,0.77,neuromorpho
neuromorpho__614_4_C4.swc,interneuron,14912,branch3,0.3818,0.6176,0.0000,0.7635,,interneuron,0.9943,True,1,0.00,,,0.00,0.382,0.000,0.617,0,14911,0,1.07,neuromorpho
neuromorpho__092303a.swc,interneuron,3983,branch3,0.3852,0.2388,,0.3852,,pyramidal,0.6058,False,1,-3.65,,,0.00,0.000,0.000,1.000,0,950,3032,0.59,neuromorpho
neuromorpho__207B-2-L2.swc,pyramidal,1548,branch3,0.4473,0.8094,,0.8946,0.0000,pyramidal,0.9376,True,1,0.00,-3.80,-3.80,47.24,0.000,0.191,0.809,0,1547,0,0.70,neuromorpho
neuromorpho__4_53.swc,pyramidal,1529,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9924,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1528,0,0.63,neuromorpho
neuromorpho__X043_S5_Z1_C01.swc,pyramidal,484,branch3,0.5000,0.6343,,1.0000,0.0000,pyramidal,0.9792,True,1,-6.96,4.27,11.23,23.31,0.000,0.366,0.632,177,306,0,0.48,neuromorpho
neuromorpho__KO2-neuron5_a.swc,pyramidal,107,branch3,0.3889,0.6262,1.0000,0.1667,0.0000,pyramidal,0.8941,True,1,0.00,3.21,3.21,12.23,0.579,0.374,0.037,62,44,0,0.32,neuromorpho
neuromorpho__cM2p_14.swc,pyramidal,4925,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9592,True,1,0.00,-20.08,-20.08,151.19,0.000,0.362,0.637,0,3139,1785,0.88,neuromorpho
neuromorpho__X046_S6_Z1_C01.swc,pyramidal,484,branch3,0.9968,0.9917,,0.9936,1.0000,pyramidal,0.9859,True,1,2.37,-1.18,-3.55,19.77,0.000,0.351,0.647,4,309,170,0.46,neuromorpho
neuromorpho__Cell41.swc,interneuron,6260,branch3,0.3912,0.6427,0.0000,0.7824,,interneuron,0.9941,True,1,0.00,,,0.00,0.357,0.000,0.642,0,6259,0,0.79,neuromorpho
neuromorpho__25o_pyramidal18aFI.swc,pyramidal,752,branch3,0.3929,0.6476,,0.7858,0.0000,interneuron,0.4359,False,1,-3.64,-20.23,-16.59,56.81,0.000,0.352,0.646,0,751,0,0.19,neuromorpho
neuromorpho__262_1a.swc,interneuron,1424,branch3,0.3952,0.6538,0.0000,0.7905,,interneuron,0.8985,True,1,0.00,,,0.00,0.346,0.000,0.653,0,1423,0,0.25,neuromorpho
neuromorpho__Neuron1_2.swc,pyramidal,1603,branch3,0.9004,0.6744,1.0000,0.8008,,pyramidal,0.9711,True,1,0.00,,,0.00,0.019,0.000,0.980,31,1049,522,0.57,neuromorpho
neuromorpho__X043_S2_Z5_C01.swc,pyramidal,521,branch3,0.3961,0.6564,,0.7921,0.0000,pyramidal,0.9244,True,1,7.96,6.25,-1.71,24.42,0.000,0.330,0.668,7,513,0,0.43,neuromorpho
neuromorpho__KO4-5-1-6.swc,pyramidal,258,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8084,True,1,0.00,2.94,2.94,23.50,0.019,0.597,0.380,5,98,154,0.48,neuromorpho
neuromorpho__391-04.swc,pyramidal,1233,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.8517,True,1,0.00,,,0.00,0.338,0.000,0.661,417,815,0,0.51,neuromorpho
neuromorpho__241-2-87LU.swc,pyramidal,551,branch3,0.5101,0.3702,1.0000,0.5304,0.0000,pyramidal,0.9864,True,1,0.00,37.92,37.92,113.29,0.013,0.448,0.537,7,443,100,0.48,neuromorpho
neuromorpho__236-1-2LS.swc,pyramidal,545,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9904,True,1,0.00,-2.54,-2.54,107.07,0.000,0.328,0.670,0,365,179,0.58,neuromorpho
neuromorpho__07b_pyramidal14aACC.swc,pyramidal,1116,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9429,True,1,0.07,-6.70,-6.77,22.49,0.000,0.168,0.831,0,927,188,0.52,neuromorpho
neuromorpho__1A4.swc,pyramidal,2338,branch3,0.4021,0.2519,,0.4021,,pyramidal,0.7743,True,1,0.00,,,0.00,0.000,0.000,1.000,397,588,1352,0.58,neuromorpho
neuromorpho__1085-2-Sec5-LTL3.swc,pyramidal,2130,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9572,True,1,0.00,20.38,20.38,67.59,0.000,0.324,0.676,0,1439,690,0.57,neuromorpho
neuromorpho__HIP_CA1_WT_2.swc,pyramidal,457,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9937,True,1,0.00,,,0.00,0.000,0.000,0.998,0,456,0,0.64,neuromorpho
neuromorpho__Wang_Lefebvre_Cell10.swc,interneuron,8262,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9960,True,1,0.00,,,0.00,0.314,0.000,0.685,2598,5663,0,0.99,neuromorpho
neuromorpho__1128-2-Sec2-LTL2.swc,pyramidal,1825,branch3,0.4076,0.6882,,0.8152,0.0000,pyramidal,0.7956,True,1,0.00,-32.15,-32.15,334.66,0.000,0.295,0.705,31,1793,0,0.50,neuromorpho
neuromorpho__X046_S1_Z2_C04.swc,pyramidal,562,branch3,0.4095,0.6940,,0.8189,0.0000,pyramidal,0.8146,True,1,-0.21,0.02,0.23,22.54,0.000,0.306,0.692,0,561,0,0.51,neuromorpho
neuromorpho__I5-16.swc,pyramidal,298,branch3,0.4095,0.6946,,0.8191,0.0000,pyramidal,0.9861,True,1,0.00,-5.71,-5.71,41.74,0.000,0.215,0.782,27,270,0,0.46,neuromorpho
neuromorpho__Delayed4_4224_neurobiotin_TH.swc,interneuron,6073,branch3,0.9978,0.9982,0.9970,0.9987,,interneuron,0.9451,True,1,0.00,,,0.00,0.300,0.000,0.699,1835,4237,0,0.40,neuromorpho
neuromorpho__236-2-66LS.swc,pyramidal,461,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9793,True,1,0.00,,,0.00,0.013,0.000,0.985,6,454,0,0.40,neuromorpho
neuromorpho__241-2-33VN.swc,pyramidal,853,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9882,True,1,0.00,-42.13,-42.13,124.18,0.000,0.287,0.712,0,607,245,0.61,neuromorpho
neuromorpho__241-2-74LU.swc,pyramidal,304,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9918,True,1,0.00,,,0.00,0.010,0.000,0.987,3,300,0,0.45,neuromorpho
neuromorpho__KO2-neuron10.swc,pyramidal,106,branch3,0.4167,0.7170,0.0000,0.8333,,interneuron,0.5477,False,1,0.00,,,0.00,0.283,0.000,0.708,0,105,0,0.15,neuromorpho
neuromorpho__Strokefeb23IR3-3i40xlowres.swc,pyramidal,7429,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8248,True,1,0.00,5.30,5.30,66.46,0.000,0.279,0.721,0,5353,2075,0.96,neuromorpho
neuromorpho__10o27c7.swc,pyramidal,3213,branch3,0.1080,0.1214,0.0000,0.2161,,pyramidal,0.8415,True,1,0.00,,,0.00,0.276,0.000,0.724,1310,1275,627,0.62,neuromorpho
neuromorpho__G7-1.swc,pyramidal,793,branch3,0.4059,0.6835,,0.8117,0.0000,pyramidal,0.9834,True,1,0.00,-5.91,-5.91,72.12,0.000,0.262,0.736,43,749,0,0.75,neuromorpho
neuromorpho__1083-1-Sec6-LTL3.swc,pyramidal,1105,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9727,True,1,-0.37,5.89,6.26,25.32,0.000,0.255,0.744,0,822,282,0.53,neuromorpho
neuromorpho__19_den_ax.swc,pyramidal,119039,branch3,0.4269,0.9522,0.9869,0.2938,0.0000,pyramidal,0.9911,True,1,0.00,-18.47,-18.47,210.46,0.964,0.023,0.013,112566,6472,0,6.88,neuromorpho
neuromorpho__08-10-15-C.swc,interneuron,606,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9749,True,1,0.00,,,0.00,0.254,0.000,0.744,154,451,0,0.20,neuromorpho
neuromorpho__20171005C01.swc,pyramidal,3089,branch3,0.4278,0.7478,,0.8557,0.0000,interneuron,0.7058,False,1,0.00,-17.77,-17.77,65.40,0.000,0.252,0.747,0,3088,0,0.33,neuromorpho
neuromorpho__C1005-2KO-whole-8.swc,pyramidal,153,branch3,0.5000,0.7516,,1.0000,0.0000,pyramidal,0.9866,True,1,0.00,5.33,5.33,25.50,0.000,0.248,0.745,38,114,0,0.38,neuromorpho
neuromorpho__517s1c1.swc,pyramidal,3728,branch3,0.4295,0.7530,,0.8590,0.0000,interneuron,0.4759,False,1,0.00,-5.46,-5.46,31.03,0.000,0.247,0.753,0,3727,0,0.36,neuromorpho
neuromorpho__241-3-35LU.swc,pyramidal,524,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9966,True,1,0.00,,,0.00,0.008,0.000,0.990,4,519,0,0.59,neuromorpho
hpf_ca1__202224_005_edited.swc,pyramidal,15471,branch3,0.4322,0.6047,1.0000,0.2966,0.0000,pyramidal,0.9983,True,1,9681.43,8943.69,-737.74,1567.54,0.521,0.395,0.083,8066,7404,0,1.22,hpf_ca1
neuromorpho__236-2-82LS.swc,pyramidal,555,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9880,True,1,0.00,,,0.00,0.016,0.000,0.982,9,545,0,0.45,neuromorpho
neuromorpho__1116-3-Sec2-LTL1.swc,pyramidal,817,branch3,0.4725,0.8960,,0.9451,0.0000,pyramidal,0.8000,True,1,0.00,18.36,18.36,21.68,0.000,0.104,0.895,0,816,0,0.47,neuromorpho
neuromorpho__236-2-5LS.swc,pyramidal,354,branch3,0.4087,0.6921,0.0000,0.8174,,pyramidal,0.9808,True,1,0.00,,,0.00,0.025,0.000,0.972,100,253,0,0.56,neuromorpho
neuromorpho__1071-2-Sec2-LTL2.swc,pyramidal,4734,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8847,True,1,0.00,53.15,53.15,74.57,0.000,0.228,0.772,0,3653,1080,1.53,neuromorpho
neuromorpho__46-Neurone-2.swc,pyramidal,708,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8741,True,1,0.00,7.17,7.17,23.98,0.000,0.136,0.863,0,611,96,0.48,neuromorpho
neuromorpho__24-07-15-A.swc,interneuron,2362,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9878,True,1,2.00,,,0.00,0.210,0.000,0.789,497,1864,0,0.39,neuromorpho
neuromorpho__C10-23.swc,pyramidal,310,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9927,True,1,0.00,8.47,8.47,38.85,0.000,0.210,0.787,0,244,65,0.44,neuromorpho
neuromorpho__C916-WT-M8base-whole-5.swc,pyramidal,202,branch3,0.4417,0.7921,,0.8833,0.0000,pyramidal,0.9899,True,1,0.00,-1.75,-1.75,41.98,0.000,0.208,0.787,0,201,0,0.36,neuromorpho
neuromorpho__554-2-L1.swc,pyramidal,986,branch3,0.4444,0.8002,,0.8889,0.0000,pyramidal,0.9608,True,1,0.00,-29.63,-29.63,43.10,0.000,0.200,0.799,0,985,0,0.46,neuromorpho
neuromorpho__Htr3a-Cre_NO152_Ai14-286731-04-02-01_645075254_m.swc,interneuron,2808,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.8271,True,1,0.00,,,0.00,0.099,0.000,0.901,277,2530,0,0.28,neuromorpho
neuromorpho__Green_7-5weeks_Neuron7.swc,pyramidal,94,branch3,0.4500,0.2979,,0.4500,,pyramidal,0.7441,True,1,0.00,,,0.00,0.000,0.000,0.989,66,27,0,0.32,neuromorpho
neuromorpho__1128-3-Sec1-LTL1.swc,pyramidal,1756,branch3,0.4510,0.8218,,0.9021,0.0000,pyramidal,0.9446,True,1,0.00,-4.02,-4.02,59.92,0.000,0.178,0.821,0,1755,0,0.49,neuromorpho
neuromorpho__ADP14_2508_biocytin.swc,interneuron,2422,branch3,0.4552,0.8357,0.0000,0.9104,,interneuron,0.9688,True,1,0.00,,,0.00,0.164,0.000,0.835,0,2421,0,0.22,neuromorpho
neuromorpho__G7-11.swc,pyramidal,687,branch3,0.4560,0.8384,,0.9120,0.0000,pyramidal,0.9822,True,1,0.00,1.13,1.13,5.13,0.000,0.013,0.985,102,584,0,0.49,neuromorpho
neuromorpho__I0319_5B.swc,pyramidal,1587,branch3,0.4564,0.8601,1.0000,0.3693,0.0000,pyramidal,0.8908,True,1,0.00,-15.65,-15.65,211.67,0.819,0.140,0.041,1299,287,0,0.77,neuromorpho
neuromorpho__Cell-5-1.swc,interneuron,557,branch3,0.4633,0.8636,0.0000,0.9266,,pyramidal,0.7401,False,1,-8.83,,,0.00,0.136,0.000,0.862,0,556,0,0.41,neuromorpho
neuromorpho__14-1-15-A-A4.swc,interneuron,3584,branch3,0.4671,0.8764,0.0000,0.9341,,interneuron,0.9915,True,1,0.50,,,0.00,0.124,0.000,0.876,0,3583,0,0.34,neuromorpho
neuromorpho__VS4-cobalt.swc,interneuron,989,branch3,0.4680,0.8797,0.0000,0.9359,,interneuron,0.9712,True,1,-69.92,,,0.00,0.120,0.000,0.879,0,988,0,0.91,neuromorpho
neuromorpho__A4_slide2_neuron1_II_III.swc,pyramidal,871,branch3,0.6348,0.8416,1.0000,0.9043,0.0000,pyramidal,0.9872,True,1,-30.70,-37.88,-7.18,47.74,0.092,0.158,0.749,80,790,0,0.64,neuromorpho
hpf_ca1__202426_026_edited.swc,pyramidal,17563,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9963,True,1,1892.48,2094.77,202.29,471.31,0.815,0.134,0.051,14319,888,2355,1.49,hpf_ca1
allen__H16.06.007.01.07.04_531526539.swc,pyramidal,13268,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.6743,True,1,36.27,44.45,8.18,112.64,0.562,0.316,0.121,7460,1611,4196,1.66,allen
neuromorpho__236-3-44LS.swc,pyramidal,434,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9905,True,1,0.00,0.41,0.41,76.49,0.028,0.212,0.758,12,329,92,0.54,neuromorpho
neuromorpho__1460-2-Sec5-LTL2.swc,pyramidal,3189,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9312,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3188,0,0.73,neuromorpho
neuromorpho__VS1-cobalt.swc,interneuron,1007,branch3,0.4801,0.9235,0.0000,0.9602,,interneuron,0.9367,True,1,-43.68,,,0.00,0.076,0.000,0.923,0,1006,0,0.99,neuromorpho
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_4.swc,pyramidal,1044,branch3,0.4807,0.3170,,0.4807,,pyramidal,0.9964,True,1,0.00,,,0.00,0.000,0.000,0.999,6,330,707,0.93,neuromorpho
neuromorpho__N053.swc,pyramidal,5082,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9934,True,1,0.00,8.46,8.46,351.10,0.291,0.491,0.218,1478,1108,2495,1.11,neuromorpho
neuromorpho__02-10-14-B1.swc,interneuron,3125,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9913,True,1,-0.50,,,0.00,0.073,0.000,0.927,227,2897,0,0.39,neuromorpho
neuromorpho__C10-19.swc,pyramidal,373,branch3,0.4812,0.9276,,0.9623,0.0000,pyramidal,0.9593,True,1,0.00,10.00,10.00,34.17,0.000,0.072,0.925,0,372,0,0.51,neuromorpho
allen__H17.06.006.11.08.07_571709783.swc,interneuron,3695,branch3,0.4840,0.9380,0.0000,0.9680,,interneuron,0.6451,True,1,37.52,,,0.00,0.062,0.000,0.938,0,3694,0,0.32,allen
neuromorpho__het_3-3.swc,pyramidal,248,branch3,1.0000,1.0000,,1.0000,,pyramidal,0.9905,True,1,0.00,,,0.00,0.000,0.000,0.996,0,247,0,0.32,neuromorpho
neuromorpho__236-2-64LS.swc,pyramidal,781,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9913,True,1,0.00,,,0.00,0.015,0.000,0.983,12,768,0,0.53,neuromorpho
neuromorpho__241-2-7VN.swc,pyramidal,438,branch3,0.4605,0.8539,,0.9210,0.0000,pyramidal,0.9550,True,1,0.00,52.86,52.86,125.20,0.000,0.146,0.852,0,437,0,0.66,neuromorpho
neuromorpho__dCH-cobalt.swc,interneuron,6167,branch3,0.4868,0.9484,0.0000,0.9735,,interneuron,0.9754,True,1,25.13,,,0.00,0.052,0.000,0.948,0,6166,0,0.51,neuromorpho
neuromorpho__dlc-000504-3-2-nrn-ns-120712-comb-transl-invX-scaled-straight.swc,interneuron,160,branch3,1.0000,0.9062,1.0000,0.4444,0.0000,interneuron,0.9648,True,1,0.00,1.85,1.85,3.45,0.863,0.094,0.037,138,21,0,0.15,neuromorpho
neuromorpho__Zs201222-01_medial_20x_onlydendrites.swc,interneuron,1972,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.7015,True,1,0.00,,,0.00,0.030,0.000,0.969,60,1911,0,0.28,neuromorpho
neuromorpho__VS9-cobalt.swc,interneuron,327,branch3,0.4240,0.7370,0.0000,0.8481,,interneuron,0.9601,True,1,14.08,,,0.00,0.263,0.000,0.734,0,326,0,0.34,neuromorpho
neuromorpho__25-02-15-C1.swc,interneuron,3330,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9762,True,1,4.00,,,0.00,0.028,0.000,0.971,94,3235,0,0.36,neuromorpho
neuromorpho__20190625_sample_12.swc,interneuron,1451,branch3,0.4937,0.9752,0.0000,0.9874,,interneuron,0.5803,True,1,0.00,,,0.00,0.025,0.000,0.975,0,1450,0,0.24,neuromorpho
neuromorpho__jy190506_B_idC.swc,interneuron,12883,branch3,0.4954,0.9819,0.0000,0.9909,,interneuron,0.9866,True,1,0.00,,,0.00,0.018,0.000,0.982,0,12882,0,0.99,neuromorpho
neuromorpho__Cell-14_5.swc,pyramidal,259,branch3,0.4956,0.3320,,0.4956,,pyramidal,0.9749,True,1,0.00,,,0.00,0.000,0.000,0.996,173,85,0,0.63,neuromorpho
neuromorpho__1b_1.swc,pyramidal,2002,branch3,0.4972,0.9890,0.0000,0.9945,,pyramidal,0.7885,True,1,0.00,,,0.00,0.011,0.000,0.989,0,2001,0,0.53,neuromorpho
hpf_ca1__202399_003_edited.swc,pyramidal,15413,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9978,True,1,9584.25,9332.19,-252.06,541.42,0.913,0.059,0.029,14069,440,903,1.32,hpf_ca1
neuromorpho__N049.swc,pyramidal,4506,branch3,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9985,True,1,0.00,0.49,0.49,236.88,0.490,0.311,0.199,2209,895,1401,0.87,neuromorpho
neuromorpho__236-2-28LS.swc,pyramidal,758,branch3,0.4980,0.3404,1.0000,0.4939,0.0000,pyramidal,0.9951,True,1,0.00,-25.61,-25.61,62.94,0.017,0.247,0.735,13,431,313,0.50,neuromorpho
neuromorpho__1116-1-Sec7-BSL1.swc,pyramidal,1095,branch3,0.9958,0.9973,,0.9983,0.9934,pyramidal,0.9881,True,1,0.00,2.22,2.22,52.19,0.000,0.209,0.790,0,868,226,0.41,neuromorpho
hpf_ca1__202682_015_edited.swc,pyramidal,38863,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9983,True,1,3379.36,,,0.00,0.900,0.000,0.100,34976,3886,0,2.83,hpf_ca1
neuromorpho__Neuron-1-E-and-I-synapses.swc,pyramidal,38579,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9462,True,1,1.40,-29.20,-30.59,85.15,0.000,0.633,0.367,0,14153,24425,2.06,neuromorpho
neuromorpho__Neuron-6-E-and-I-synapses.swc,pyramidal,38039,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9696,True,1,1.56,-7.91,-9.47,107.37,0.000,0.613,0.387,0,14731,23307,2.31,neuromorpho
neuromorpho__060315A_ECA.swc,pyramidal,13811,branch3,0.5000,0.1288,,1.0000,0.0000,interneuron,0.5752,False,1,0.00,25.82,25.82,184.44,0.000,0.871,0.129,12032,1778,0,0.76,neuromorpho
neuromorpho__Mouse_CA2_Ma_Cell_6.swc,pyramidal,6587,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9651,True,1,0.00,-27.82,-27.82,209.41,0.000,0.828,0.172,0,1133,5453,1.61,neuromorpho
neuromorpho__n422.swc,pyramidal,5605,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9532,True,1,13.17,211.78,198.61,1008.64,0.000,0.543,0.456,0,2558,3046,1.06,neuromorpho
neuromorpho__n178.swc,pyramidal,4516,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9519,True,1,-0.01,20.65,20.66,260.06,0.000,0.587,0.413,0,1864,2651,1.35,neuromorpho
hpf_ca1__202403_106_edited.swc,pyramidal,3038,branch3,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9958,True,1,9528.61,,,0.00,0.605,0.000,0.394,1839,1198,0,0.79,hpf_ca1
neuromorpho__n180.swc,pyramidal,4385,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9916,True,1,3.22,11.51,8.29,467.43,0.000,0.551,0.449,0,1967,2417,1.03,neuromorpho
hpf_ca1__202244_019_edited.swc,pyramidal,2467,branch3,0.5000,0.6494,1.0000,,0.0000,pyramidal,0.9846,True,1,8163.86,8177.24,13.38,130.98,0.649,0.351,0.000,1601,865,0,0.55,hpf_ca1
hpf_ca1__202244_016_edited.swc,pyramidal,2222,branch3,0.5000,0.6679,1.0000,,0.0000,pyramidal,0.9916,True,1,8238.23,8242.00,3.77,117.25,0.667,0.332,0.000,1483,738,0,0.49,hpf_ca1
neuromorpho__Mouse_CA2_Ma_Cell_9_Mc_Cell_4-2.swc,pyramidal,3232,branch3,0.5000,0.1015,,1.0000,0.0000,interneuron,0.7117,False,1,0.00,-23.15,-23.15,95.06,0.000,0.899,0.101,2904,327,0,0.45,neuromorpho
neuromorpho__T97_40X_NeuronC_Tile_Trace_MK.swc,pyramidal,2872,branch3,0.5000,0.8806,,1.0000,0.0000,pyramidal,0.9851,True,1,0.00,0.02,0.02,0.07,0.000,0.119,0.880,343,2528,0,0.92,neuromorpho
neuromorpho__391-06.swc,pyramidal,2320,branch3,0.5000,0.3237,,1.0000,0.0000,interneuron,0.4554,False,1,0.00,24.14,24.14,82.00,0.000,0.676,0.323,1569,750,0,0.26,neuromorpho
neuromorpho__Fig5a_4cell.swc,pyramidal,1857,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9729,True,1,0.00,14.90,14.90,314.99,0.000,0.585,0.415,0,770,1086,0.73,neuromorpho
neuromorpho__554-2-L3.swc,pyramidal,1623,branch3,0.5000,0.8195,,1.0000,0.0000,pyramidal,0.9379,True,1,0.00,29.31,29.31,52.34,0.000,0.181,0.819,293,1329,0,0.61,neuromorpho
neuromorpho__B535_NeuronC_100x_Tile_Trace_MK.swc,pyramidal,1763,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9900,True,1,0.00,0.00,0.00,0.00,0.000,0.714,0.285,0,503,1259,2.97,neuromorpho
neuromorpho__10409c3.swc,interneuron,1463,branch3,1.0000,1.0000,1.0000,1.0000,,interneuron,0.5969,True,1,0.00,,,0.00,0.850,0.000,0.150,1243,219,0,0.27,neuromorpho
neuromorpho__Mouse-CA2-Mb-Pyramidal-Cell.swc,pyramidal,1486,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9848,True,1,2.14,17.98,15.84,112.10,0.000,0.568,0.431,0,641,844,1.07,neuromorpho
neuromorpho__1117-2-Sec6-LTL2.swc,pyramidal,1230,branch3,0.4310,0.7577,,0.8620,0.0000,pyramidal,0.9392,True,1,0.00,-16.74,-16.74,52.28,0.000,0.242,0.757,0,1229,0,0.46,neuromorpho
neuromorpho__559-1-R4.swc,pyramidal,1198,branch3,0.3160,0.4624,,0.6320,0.0000,pyramidal,0.9872,True,1,0.00,-13.56,-13.56,62.06,0.000,0.538,0.462,0,1197,0,0.50,neuromorpho
neuromorpho__B924_NeuronA_40X_Tile_Trace_RK.swc,pyramidal,1330,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9979,True,1,0.00,0.00,0.00,0.00,0.000,0.656,0.343,0,456,873,0.45,neuromorpho
neuromorpho__1117-1-Sec5-BSL1.swc,pyramidal,1095,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9916,True,1,0.00,-1.11,-1.11,52.17,0.000,0.206,0.793,0,868,226,0.45,neuromorpho
neuromorpho__10316c4.swc,pyramidal,1083,branch3,0.5000,0.5420,,1.0000,0.0000,pyramidal,0.9485,True,1,0.00,4.97,4.97,66.83,0.000,0.458,0.541,496,586,0,0.46,neuromorpho
neuromorpho__T72_NeuronB_Trace_MK.swc,pyramidal,970,branch3,0.5000,0.5340,,1.0000,0.0000,pyramidal,0.9610,True,1,0.00,0.00,0.00,0.05,0.000,0.466,0.533,452,517,0,0.47,neuromorpho
neuromorpho__A937_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,948,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9963,True,1,0.00,0.00,0.00,0.00,0.000,0.527,0.472,0,447,500,0.68,neuromorpho
neuromorpho__X046_S5_Z2.swc,pyramidal,552,branch3,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9650,True,1,0.41,-1.39,-1.81,25.38,0.000,0.217,0.781,0,431,120,0.48,neuromorpho
