file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
hpf_ca1__202249_015_edited.swc,pyramidal,33834,v12_gentle_seed123,0.6246,0.9874,1.0000,0.8737,0.0000,pyramidal,0.9944,True,1,8388.06,8307.63,-80.43,152.70,0.944,0.013,0.044,31929,1904,0,4.02,hpf_ca1
hpf_ca1__202249_020_edited.swc,pyramidal,13358,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9771,True,1,8329.01,,,0.00,0.930,0.000,0.070,12427,930,0,1.01,hpf_ca1
hpf_ca1__202250_003_edited.swc,pyramidal,11898,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9947,True,1,8255.23,8226.83,-28.40,344.26,0.811,0.116,0.073,9645,873,1379,1.36,hpf_ca1
hpf_ca1__202250_007_edited.swc,pyramidal,16084,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9972,True,1,8346.24,8278.01,-68.23,379.98,0.738,0.149,0.113,11878,1815,2390,1.62,hpf_ca1
hpf_ca1__202252_003_edited.swc,pyramidal,24673,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,3092.65,3140.15,47.50,347.52,0.865,0.087,0.049,21330,1201,2141,2.11,hpf_ca1
hpf_ca1__202252_006_edited.swc,pyramidal,31045,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,3052.21,3081.86,29.65,361.64,0.882,0.080,0.037,27386,1159,2499,2.45,hpf_ca1
hpf_ca1__202252_007_edited.swc,pyramidal,24544,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9966,True,1,3127.98,3133.57,5.59,392.41,0.855,0.113,0.032,20986,791,2766,2.19,hpf_ca1
hpf_ca1__202252_010_edited.swc,pyramidal,11173,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,3202.27,3276.61,74.34,288.16,0.768,0.138,0.094,8576,1050,1546,1.45,hpf_ca1
hpf_ca1__202258_019_edited.swc,pyramidal,53511,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9167.16,8958.97,-208.19,643.61,0.937,0.034,0.029,50165,1526,1819,3.62,hpf_ca1
hpf_ca1__202258_024_edited.swc,pyramidal,45054,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,8868.58,8745.23,-123.35,450.58,0.955,0.029,0.016,43034,726,1293,2.69,hpf_ca1
hpf_ca1__202258_025_edited.swc,pyramidal,8169,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9478,True,1,8972.44,,,0.00,0.729,0.000,0.271,5952,2216,0,1.99,hpf_ca1
hpf_ca1__202258_039_edited.swc,pyramidal,9388,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9589,True,1,8959.10,,,0.00,0.776,0.000,0.224,7285,2102,0,2.88,hpf_ca1
hpf_ca1__202258_044_edited.swc,pyramidal,46542,v12_gentle_seed123,0.8738,0.9888,1.0000,0.7265,0.8950,pyramidal,0.9972,True,1,9502.14,9189.27,-312.87,716.45,0.926,0.048,0.026,43108,692,2741,2.95,hpf_ca1
hpf_ca1__202258_045_edited.swc,pyramidal,93614,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9498.55,9164.97,-333.58,680.57,0.948,0.032,0.020,88781,1844,2988,5.66,hpf_ca1
hpf_ca1__202258_049_edited.swc,pyramidal,33593,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9957,True,1,8713.80,8607.43,-106.37,287.80,0.936,0.046,0.018,31442,610,1540,2.23,hpf_ca1
hpf_ca1__202259_054_edited.swc,pyramidal,26126,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,8819.57,8622.62,-196.95,454.51,0.945,0.034,0.022,24681,567,877,1.66,hpf_ca1
hpf_ca1__202259_130_edited.swc,pyramidal,82953,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9047.93,8795.20,-252.73,583.45,0.956,0.032,0.012,79340,957,2655,4.42,hpf_ca1
hpf_ca1__202260_002_edited.swc,pyramidal,45091,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9615.37,9361.00,-254.37,598.94,0.937,0.039,0.024,42268,1075,1747,2.92,hpf_ca1
hpf_ca1__202261_008_edited.swc,pyramidal,64695,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9938,True,1,8943.30,8715.78,-227.52,454.87,0.950,0.031,0.019,61431,1253,2010,3.89,hpf_ca1
hpf_ca1__202261_016_edited.swc,pyramidal,38091,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,8710.15,8537.94,-172.21,457.49,0.861,0.049,0.090,32779,3443,1868,2.62,hpf_ca1
hpf_ca1__202261_029_edited.swc,pyramidal,6616,v12_gentle_seed123,0.9063,0.8659,1.0000,0.8127,,pyramidal,0.9961,True,1,8894.33,,,0.00,0.575,0.000,0.425,3804,1924,887,1.02,hpf_ca1
hpf_ca1__202261_030_edited.swc,pyramidal,24177,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9970,True,1,8814.51,8615.22,-199.29,449.78,0.937,0.028,0.035,22658,845,673,1.56,hpf_ca1
hpf_ca1__202261_101_edited.swc,pyramidal,41256,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9955,True,1,8909.20,,,0.00,0.950,0.000,0.050,39181,2074,0,2.56,hpf_ca1
hpf_ca1__202261_102_edited.swc,pyramidal,77364,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,9312.47,9031.17,-281.30,710.37,0.944,0.032,0.024,73054,1819,2490,4.81,hpf_ca1
hpf_ca1__202264_036_edited.swc,pyramidal,45110,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9673.58,9385.90,-287.68,538.64,0.920,0.053,0.027,41491,1220,2398,2.65,hpf_ca1
hpf_ca1__202266_003_edited.swc,pyramidal,69774,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9543.24,9283.00,-260.24,525.43,0.938,0.037,0.025,65436,1747,2590,3.71,hpf_ca1
hpf_ca1__202268_110_edited.swc,pyramidal,18019,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9952,True,1,9047.73,8930.34,-117.39,341.42,0.851,0.089,0.060,15334,1080,1604,1.58,hpf_ca1
hpf_ca1__202269_001_edited.swc,pyramidal,104901,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9924,True,1,9563.99,9357.67,-206.32,431.37,0.956,0.025,0.019,100283,1988,2629,5.34,hpf_ca1
hpf_ca1__202269_002_edited.swc,pyramidal,98828,v12_gentle_seed123,0.6450,0.9747,1.0000,0.5679,0.3673,pyramidal,0.9900,True,1,9506.93,9325.80,-181.13,413.41,0.951,0.033,0.017,93949,4151,727,5.56,hpf_ca1
hpf_ca1__202271_143_edited.swc,pyramidal,23552,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9970,True,1,9621.30,9400.14,-221.16,551.01,0.868,0.085,0.048,20434,1124,1993,2.34,hpf_ca1
hpf_ca1__202271_145_edited.swc,pyramidal,11926,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9954,True,1,9673.07,9416.28,-256.79,526.76,0.791,0.146,0.063,9431,747,1747,1.40,hpf_ca1
hpf_ca1__202271_146_edited.swc,pyramidal,15617,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9966,True,1,9738.08,9483.39,-254.69,579.67,0.834,0.126,0.040,13019,624,1973,1.61,hpf_ca1
hpf_ca1__202271_173_edited.swc,pyramidal,21184,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,9592.12,9408.25,-183.87,523.11,0.877,0.090,0.033,18573,708,1902,1.70,hpf_ca1
hpf_ca1__202272_052_edited.swc,pyramidal,52913,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9964,True,1,8763.19,,,0.00,0.939,0.000,0.061,49691,3221,0,3.32,hpf_ca1
hpf_ca1__202273_113_edited.swc,pyramidal,37982,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,8380.83,8297.41,-83.42,264.79,0.950,0.033,0.017,36092,653,1236,2.62,hpf_ca1
hpf_ca1__202274_082_edited.swc,pyramidal,20246,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9864,True,1,8845.76,,,0.00,0.898,0.000,0.102,18181,2064,0,1.66,hpf_ca1
hpf_ca1__202274_096_edited.swc,pyramidal,64438,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9226.72,8984.39,-242.33,605.64,0.934,0.037,0.029,60192,1876,2369,3.72,hpf_ca1
hpf_ca1__202396_044_edited.swc,pyramidal,27027,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,9604.09,9395.49,-208.60,526.33,0.848,0.080,0.071,22921,1932,2173,2.05,hpf_ca1
hpf_ca1__202401_143_edited.swc,pyramidal,84069,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9974,True,1,9459.83,,,0.00,0.961,0.000,0.039,80758,3310,0,5.26,hpf_ca1
hpf_ca1__202401_204_edited.swc,pyramidal,98473,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9700.59,9370.71,-329.88,612.47,0.945,0.038,0.018,93031,1747,3694,5.26,hpf_ca1
hpf_ca1__202401_206_edited.swc,pyramidal,70508,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,9799.54,9417.97,-381.57,695.02,0.939,0.038,0.023,66224,1596,2687,4.14,hpf_ca1
hpf_ca1__202401_222_edited.swc,pyramidal,20058,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9967,True,1,9534.87,9321.93,-212.94,466.63,0.850,0.099,0.050,17052,1011,1994,1.54,hpf_ca1
hpf_ca1__202402_001_edited.swc,pyramidal,76773,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9477.29,9153.27,-324.02,783.71,0.940,0.027,0.033,72142,2524,2106,4.27,hpf_ca1
hpf_ca1__202402_057_edited.swc,pyramidal,58954,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9243.68,9098.64,-145.04,479.29,0.906,0.067,0.028,53387,1637,3929,3.86,hpf_ca1
hpf_ca1__202403_106_edited.swc,pyramidal,3038,v12_gentle_seed123,0.4232,0.2897,0.0000,0.8464,,pyramidal,0.9931,True,1,9528.61,,,0.00,0.605,0.000,0.394,319,879,1839,0.82,hpf_ca1
hpf_ca1__202403_125_edited.swc,pyramidal,85402,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9556.23,9278.25,-277.98,497.72,0.947,0.033,0.020,80897,1719,2785,4.37,hpf_ca1
hpf_ca1__202403_126_edited.swc,pyramidal,104418,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9972,True,1,9557.19,9333.50,-223.69,463.79,0.955,0.028,0.018,99686,1854,2877,5.41,hpf_ca1
hpf_ca1__202403_129_edited.swc,pyramidal,119979,v12_gentle_seed123,0.7654,0.9820,1.0000,0.7510,0.5452,pyramidal,0.9974,True,1,9366.36,9177.64,-188.72,432.30,0.944,0.029,0.027,113284,5403,1291,6.19,hpf_ca1
hpf_ca1__202404_041_edited.swc,pyramidal,53487,v12_gentle_seed123,0.9510,0.9928,1.0000,0.9028,0.9501,pyramidal,0.9974,True,1,8966.75,8905.81,-60.94,308.08,0.891,0.075,0.033,47677,2161,3648,3.59,hpf_ca1
hpf_ca1__202405_001_edited.swc,pyramidal,113277,v12_gentle_seed123,0.7953,0.9834,1.0000,0.5905,,pyramidal,0.9971,True,1,9037.83,,,0.00,0.971,0.000,0.029,110037,1357,1882,7.43,hpf_ca1
hpf_ca1__202405_004_edited.swc,pyramidal,65357,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9239.05,9102.00,-137.05,583.09,0.925,0.050,0.025,60463,1620,3273,4.06,hpf_ca1
hpf_ca1__202405_005_edited.swc,pyramidal,41716,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9361.79,9149.17,-212.62,626.94,0.859,0.079,0.062,35827,2591,3297,2.90,hpf_ca1
hpf_ca1__202405_016_edited.swc,pyramidal,21298,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,9376.49,9214.69,-161.80,461.77,0.896,0.064,0.040,19074,851,1372,1.62,hpf_ca1
hpf_ca1__202409_002_edited.swc,pyramidal,24776,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9276,True,1,6880.61,,,0.00,0.932,0.000,0.068,23098,1677,0,7.70,hpf_ca1
hpf_ca1__202409_006_edited.swc,pyramidal,14392,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9972,True,1,4227.33,4273.36,46.03,304.60,0.797,0.138,0.065,11475,931,1985,1.54,hpf_ca1
hpf_ca1__202409_007_edited.swc,pyramidal,18881,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,4025.22,4085.67,60.45,306.22,0.871,0.080,0.050,16440,936,1504,1.62,hpf_ca1
hpf_ca1__202410_017_edited.swc,pyramidal,26447,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9923,True,1,4134.88,,,0.00,0.960,0.000,0.040,25380,1066,0,2.68,hpf_ca1
hpf_ca1__202411_001_edited.swc,pyramidal,18950,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9418,True,1,4636.43,,,0.00,0.823,0.000,0.177,15599,3350,0,3.86,hpf_ca1
hpf_ca1__202411_008_edited.swc,pyramidal,12788,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,3846.17,3842.19,-3.98,301.18,0.809,0.130,0.061,10344,786,1657,1.45,hpf_ca1
hpf_ca1__202411_010_edited.swc,pyramidal,25553,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9954,True,1,4105.92,,,0.00,0.946,0.000,0.054,24177,1375,0,2.63,hpf_ca1
hpf_ca1__202411_022_edited.swc,pyramidal,46704,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9940,True,1,5047.59,,,0.00,0.960,0.000,0.040,44848,1855,0,3.99,hpf_ca1
hpf_ca1__202412_005_edited.swc,pyramidal,29268,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9430.47,9263.48,-166.99,443.36,0.887,0.072,0.041,25961,1190,2116,2.02,hpf_ca1
hpf_ca1__202412_009_edited.swc,pyramidal,36311,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,9588.49,9353.37,-235.12,522.89,0.931,0.043,0.026,33801,939,1570,2.25,hpf_ca1
hpf_ca1__202412_011_edited.swc,pyramidal,30760,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,9580.86,9349.92,-230.94,472.96,0.935,0.032,0.033,28771,1014,974,2.05,hpf_ca1
hpf_ca1__202412_021_edited.swc,pyramidal,19891,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,9643.16,9444.71,-198.45,475.93,0.890,0.085,0.025,17694,503,1693,1.56,hpf_ca1
hpf_ca1__202412_098_edited.swc,pyramidal,77461,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9967,True,1,9712.84,9359.97,-352.87,734.29,0.957,0.022,0.021,74149,1642,1669,4.12,hpf_ca1
hpf_ca1__202412_099_edited.swc,pyramidal,44571,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9586.35,9379.81,-206.54,492.36,0.951,0.036,0.013,42390,572,1608,2.73,hpf_ca1
hpf_ca1__202413_054_edited.swc,pyramidal,53539,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9961,True,1,9795.97,9358.30,-437.67,785.70,0.927,0.039,0.034,49643,1813,2082,3.21,hpf_ca1
hpf_ca1__202413_067_edited.swc,pyramidal,39361,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9965,True,1,9434.43,,,0.00,0.934,0.000,0.066,36771,2589,0,4.71,hpf_ca1
hpf_ca1__202414_255_edited.swc,pyramidal,72484,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,2019.50,2188.17,168.67,513.15,0.923,0.045,0.032,66893,2311,3279,4.14,hpf_ca1
hpf_ca1__202414_270_edited.swc,pyramidal,31894,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9977,True,1,9108.33,8932.24,-176.09,531.44,0.873,0.079,0.048,27847,1517,2529,2.35,hpf_ca1
hpf_ca1__202414_542_edited.swc,pyramidal,53877,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,8990.78,8879.27,-111.51,488.14,0.939,0.034,0.027,50594,1448,1834,2.99,hpf_ca1
hpf_ca1__202415_003_edited.swc,pyramidal,91934,v12_gentle_seed123,0.6427,0.9770,1.0000,0.6234,0.3048,pyramidal,0.9971,True,1,9516.46,9325.78,-190.68,459.74,0.953,0.028,0.019,87610,3860,463,5.07,hpf_ca1
hpf_ca1__202417_008_edited.swc,pyramidal,32128,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,8608.61,8503.73,-104.88,417.29,0.913,0.052,0.035,29331,1121,1675,2.06,hpf_ca1
hpf_ca1__202417_047_edited.swc,pyramidal,12723,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9931,True,1,8935.12,,,0.00,0.920,0.000,0.080,11702,1020,0,1.38,hpf_ca1
hpf_ca1__202418_010_edited.swc,pyramidal,49583,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9977,True,1,8596.67,8616.88,20.21,288.44,0.927,0.049,0.025,45941,1218,2423,3.27,hpf_ca1
hpf_ca1__202418_016_edited.swc,pyramidal,8283,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9957,True,1,8523.57,8412.60,-110.97,299.91,0.692,0.178,0.130,5730,1075,1477,1.29,hpf_ca1
hpf_ca1__202419_054_edited.swc,pyramidal,53674,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,8550.80,8518.52,-32.28,525.88,0.948,0.031,0.021,50878,1148,1647,3.08,hpf_ca1
hpf_ca1__202423_005_edited.swc,pyramidal,104754,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,9780.93,9546.96,-233.97,540.64,0.961,0.018,0.021,100638,2237,1878,5.41,hpf_ca1
hpf_ca1__202423_006_edited.swc,pyramidal,16777,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9475,True,1,9725.99,9481.98,-244.01,490.52,0.823,0.112,0.066,13805,1099,1872,1.58,hpf_ca1
hpf_ca1__202423_013_edited.swc,pyramidal,45777,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9549.34,9342.61,-206.73,514.92,0.944,0.033,0.023,43211,1054,1511,2.95,hpf_ca1
hpf_ca1__202423_024_edited.swc,pyramidal,37789,v12_gentle_seed123,0.7962,0.9381,1.0000,0.5923,,pyramidal,0.8884,True,1,9761.50,,,0.00,0.893,0.000,0.107,33748,1700,2340,12.51,hpf_ca1
hpf_ca1__202423_025_edited.swc,pyramidal,51714,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,9726.99,9528.46,-198.53,438.12,0.933,0.039,0.028,48234,1437,2042,3.14,hpf_ca1
hpf_ca1__202423_033_edited.swc,pyramidal,59489,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9972,True,1,9586.73,9367.60,-219.13,520.57,0.943,0.040,0.017,56119,989,2380,3.31,hpf_ca1
hpf_ca1__202426_009_edited.swc,pyramidal,66598,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,1669.47,1973.01,303.54,560.36,0.939,0.034,0.027,62548,1770,2279,4.05,hpf_ca1
hpf_ca1__202426_023_edited.swc,pyramidal,21107,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9715,True,1,2196.74,,,0.00,0.857,0.000,0.143,18083,3023,0,4.17,hpf_ca1
hpf_ca1__202426_024_edited.swc,pyramidal,17150,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9958,True,1,1862.92,2070.20,207.28,475.73,0.775,0.119,0.105,13299,1804,2046,1.69,hpf_ca1
hpf_ca1__202426_044_edited.swc,pyramidal,62280,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9974,True,1,1741.53,1972.34,230.81,543.48,0.931,0.042,0.027,57993,1676,2610,3.62,hpf_ca1
hpf_ca1__202426_054_edited.swc,pyramidal,31714,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9869,True,1,9265.16,,,0.00,0.959,0.000,0.041,30400,1313,0,4.26,hpf_ca1
hpf_ca1__202427_027_edited.swc,pyramidal,41412,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9940,True,1,9348.11,,,0.00,0.943,0.000,0.056,39072,2339,0,4.43,hpf_ca1
hpf_ca1__202427_048_edited.swc,pyramidal,51550,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9972,True,1,9537.84,9295.55,-242.29,609.52,0.920,0.048,0.032,47427,1643,2479,3.10,hpf_ca1
hpf_ca1__202427_135_edited.swc,pyramidal,20847,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9851,True,1,2099.84,,,0.00,0.941,0.000,0.059,19615,1231,0,4.54,hpf_ca1
hpf_ca1__202427_143_edited.swc,pyramidal,84679,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9971,True,1,1668.86,1923.47,254.61,620.88,0.954,0.026,0.020,80787,1711,2180,4.44,hpf_ca1
hpf_ca1__202461_011_edited.swc,pyramidal,47046,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9903,True,1,9073.94,,,0.00,0.953,0.000,0.047,44845,2200,0,2.71,hpf_ca1
hpf_ca1__202461_014_edited.swc,pyramidal,60941,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9961,True,1,8202.27,,,0.00,0.963,0.000,0.037,58693,2247,0,4.58,hpf_ca1
hpf_ca1__202464_010_edited.swc,pyramidal,15900,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,7782.20,7719.96,-62.24,455.67,0.798,0.122,0.080,12691,1265,1943,1.59,hpf_ca1
hpf_ca1__202497_001_edited.swc,pyramidal,44018,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9721.25,9436.06,-285.19,561.60,0.937,0.041,0.023,41231,1002,1784,2.72,hpf_ca1
hpf_ca1__202497_013_edited.swc,pyramidal,43457,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9969,True,1,9612.56,9395.63,-216.93,407.61,0.926,0.043,0.031,40229,1360,1867,2.91,hpf_ca1
hpf_ca1__202497_020_edited.swc,pyramidal,32754,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9968,True,1,9781.65,9543.62,-238.03,645.63,0.869,0.072,0.059,28455,1931,2367,2.50,hpf_ca1
hpf_ca1__202497_022_edited.swc,pyramidal,43240,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9695.50,9415.30,-280.20,537.15,0.939,0.044,0.017,40617,724,1898,2.62,hpf_ca1
hpf_ca1__202498_003_edited.swc,pyramidal,32575,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9756,True,1,9637.52,9396.45,-241.07,502.03,0.940,0.038,0.022,30622,715,1237,1.88,hpf_ca1
hpf_ca1__202498_006_edited.swc,pyramidal,37298,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9832,True,1,9655.69,9409.24,-246.46,474.60,0.906,0.065,0.029,33789,1095,2413,2.32,hpf_ca1
hpf_ca1__202498_012_edited.swc,pyramidal,35858,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9787.00,9509.90,-277.10,518.45,0.937,0.038,0.025,33586,897,1374,2.27,hpf_ca1
hpf_ca1__202498_019_edited.swc,pyramidal,58196,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9955,True,1,9765.85,,,0.00,0.929,0.000,0.071,54038,4157,0,4.68,hpf_ca1
hpf_ca1__202499_004_edited.swc,pyramidal,51679,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9975,True,1,9576.01,9368.24,-207.77,531.32,0.933,0.036,0.031,48217,1626,1835,3.11,hpf_ca1
hpf_ca1__202499_017_edited.swc,pyramidal,22802,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9976,True,1,9756.21,9430.24,-325.97,529.14,0.907,0.056,0.036,20690,826,1285,1.84,hpf_ca1
hpf_ca1__202500_007_edited.swc,pyramidal,37389,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9973,True,1,9734.79,9468.70,-266.10,621.59,0.923,0.045,0.032,34523,1179,1686,2.13,hpf_ca1
hpf_ca1__202501_020_edited.swc,pyramidal,22879,v12_gentle_seed123,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9964,True,1,9893.59,,,0.00,0.972,0.000,0.028,22243,635,0,1.43,hpf_ca1
